dcterms:title,dcterms:abstract,nlon:keyword,length
敍任及辭令,官報●敍任及辭令警部總巡 金東贊 仝 韓廷舜 仝 李漢命 免本官 右 該員 等이 身爲警察官吏야 行己乖悖엿기 是以로 免本官 ○警部監獄署主事 李悳淳 德源港總巡 朴潤三 金聖淵 任警部總巡敍判任官六等 ○平安北道觀察府總巡 洪鎭恒 任警部監獄署主事敍判任官六等 ○昌原港總巡 金在定 任平安北道觀察府總巡敍判任官五等 ○慶尙南道觀察府總巡 都漢鏡 任昌原港總巡敍判任官八等 ○任慶尙南道觀察府總巡敍判任官六等 正三品 李偕承 ○任德源港総巡敍判任官六等 李漢翊 以上十一月三日內部主事 李德珪 仝 李範五 仝 白南壽 咸鏡北道觀察府主事 韓用周 依願免本官 ○李喜稙 洪完植 尹圭榮 任內部主事敍判任官六等 ○任咸鏡北道觀察府主事敍判任官七等 金禎泰 以上十一月四日陞嘉義 陸軍參領 梁性煥 ○陞正三品 警務官 嚴夏永 仝 黃榮柱 掌禮院主事 朴鏞夔 五品 崔廷燮 仝 白運永 六品 池有淳 仝 金明鉉 以上九月十一日任陸軍副尉 陸軍參尉 閔泳瑗 十月三十一日任陸軍正尉 陸軍副尉 李東植 十一月二日中樞院議官 金炳豹 仝 李秉均 仝 金寬煕 仝 金知悳 仝 李昇道 仝 朴文秉 仝 姜益秀 依願免本官 ○正三品 片容基 仝 全漢得 六品 李相寅 仝 金燦斗 仝 姜信齊 九品 魏楨立 仝 李龍九 任中樞院議官敍奏任官六等 以上十一月三日智陵參奉 黃柄斗 義陵參奉 崔浩俊 純陵參奉 晉在徽 貞陵參奉 李鳳求 思陵參奉 鄭海說 光陵參奉 金鎭鴻 崇德殿參奉 朴浩默 東明王陵參奉 李鳳璇 依願免本官 ○任宮內府水輪課主事敍判任官八等 李斗永 ○李植義 鄭芝和 韓英柱 趙鐘龜 宋璟燮 李時郁 金舜鍵 李重贊 金圭桓 任通信司電話課主事敍判任官八等 ○任智陵參奉敍判任官八等 韓昌稷 ○任義陵參奉敍判任官八等 九品 韓昌植 ○任純陵參奉敍判任官八等 九品 安昞吉 ○任貞陵參奉敍判任官八等 九品 金暻中 ○任思陵參奉敍判任官八等 九品 具敦書 ○任光陵參奉敍判任官八等 九品 李鍾林 ○任崇德殿參奉敍判任官八等 朴奎明 ○任東明王陵參奉敍判任官八等 黃起魯 以上十一月四日內部主事 李喜稙 仝 洪完植 仝 尹圭榮 忠淸北道觀察府主事 宋秀洪 仝 李炳湖 忠淸南道觀察府主事 康善疇 仝 李仁根 慶尙南道觀察府主事 李康壽 咸鏡北道觀察府主事 金禎泰 依願免本官 ○南廷壽 李鐘學 李晩雨 任內部主事敍判任官六等 ○金斗衡 申貞均 任忠淸北道觀察府主事敍判任官七等 ○鄭喜朝 崔在壽 任忠淸南道觀察府主事敍判任官七等 ○任慶尙南道觀察府主事敍判任官七等 李明煥 ○任咸鏡北道觀察府主事敍判任官七等 韓致權 以上十一月五日,정치; 기사,1113
敍任及辭令,官報九月十二日●(敍任及辭令)嚴柱信 金星模 權鍾哲 鄭承源 命京畿船稅委員 ○命忠淸南道船稅委員 金弘來 ○命全羅北道船稅委員 金肯善 ○命全羅南道船稅委員 梁圭璜 ○李圭晶 朴桂貞 命慶尙南道船稅委員 ○金泰年 李周魯 命慶尙北道船稅委員 ○命江原道船稅委員 康弘濟 ○命咸鏡北道船稅委員 朴夏成 ○命咸鏡南道船稅委員 李舜儀 ○閔兢鉉 劉敦相 命黃海道船稅委員 ○金演昌 林益敬 命平安南道船稅委員 ○命平安北道船稅委員 李鍾完 以上九月六日任秘書院丞敍奏任官五等 正三品 尹兢周 九月七日法部主事 楊孝健 法部主事 兪學濬 依願免本官 ○六品 楊孝健 前主事 兪學濬 命法部法律起草委員 ○朴有觀 李東植 任法部主事敍判任官六等 以上九月八日依願免兼任弘文館副學士 宮內府協辦 閔泳琦 ○依願免兼任太醫院少卿 秘書院丞 鄭寅星 ○任弘文館副學士敍奏任官四等 侍講院副詹事 李載覺 ○兼任太醫院少卿 秘書院丞 李範贊 ○任侍講院副詹事敍奏任官三等 奎章閣直學士 金晩秀 ○依願免本官 中學校敎官 閔泳弼 ○任中學校敎官敍判任官六等 李綱夏 ○任沃溝港公立小學校敎員敍判任官六等 韓弼洙 ○陞敍判任官五等 漢城師範學校副敎官 李龍相 ○陞敍判任官二等 漢城府公立小學校敎員 崔鍾祿 ○平安南道觀察府公立小學校敎員 卞榮大 陞敍判任官四等 ○江原道觀察府主事 金元培 江原道觀察府主事 李原煥 依願免本官 ○林泰箕 李冕翼 任江原道觀察府主事敍判任官八等 ○平理院裁判長 白性基 右 該員이 該院訟官中에 因事私囑함이 有기로 至有査訓에 謂有實病고 終不修報니 事軆乖損인지라 是以로 三個日減俸에 處한 事 以上九月九日 (法部),기사; 정치,722
淮校遠足會,●淮校遠足會  江原道淮陽郡公立普通學校에셔 上月  一十七日에 七十餘名生徒의 遠足會 開設于本郡府內廣分浦이고 節次 依運動習儀 旗取競走에 講習所生徒一等에 宋憲相  等에 宋寅喆二等에 李順求요 計筭競走에 講習所生徒一等에 宋奉根二等에 劉大燮三等에 宋敏庠이요 兩人三脚▣講習所生徒一等에 金義達宋憲相二等에 朴秉相宋憲國이요 提燈競走에 講習所生徒一等에 李順求二等에 宋仁洙요 騎馬競走에 講習所生徒一等에 宋寅喆二等에 劉大燮三等에 宋憲相宋憲國이요 普通科甲班旗取競走에 一等에 宋南壽  一等에 宋東元三等에 方世鳳이오 甲班計筭競走一等에 宋元用이오 甲乙班収卵競走一等에 宋禹英二等에 方世鳳三等에 宋學善四等宋元用이오 甲乙班育目競走一等에 李承海二等에 文弘周二等에 金丙律四等에 金演河五等에 尹耆東이오 乙班取卵競走一等에 朴初試二等에 宋泳薰一等에 尹耆東이오 丙丁班取卵競赴一等에 宋憲律  一等에 南命俊이오 丙丁班旗取競走一等에 劉秉君  等에 孟吉協三等에 廉炳根丙丁班取卵競走一等에 李應珪三等에 廉良億四等에 金鳳龍이오 任員計筭競走一等에 金鍾獻인 以當日雨魔之致로 連至翌日下午二點야 開式而其時男女觀光者가 便成人山人海라 當日賞品은 本科副訓導金敎鳳이 石板十個石筆白個오 副訓導李喆鎬亦石板十個石筆百個오 私囑漢文敎師洪性翼은 大洋紙十枚本郡郡主事宋宅英은 大洋紙五十枚鉛筆五十個오 掌簿委員金亮培 太洋紙二十枚宋周淵은 大洋紙六十四枚오 七日에 生徒午餐은 宋議官聲淳氏가 供餽고 翌八日에 生徒와 來賓合百餘名午餐은 廉主事弻珪氏가 供餽고皇帝陛下萬歲를 齊唱후 運動歌로 還其本校야 職員及任員이 生徒의게 對야 學問進就 意로 演說勸勉얏스니 此是淮郡初有之一大盛况이라고 東來人의 傳說이 如是더라,사회; 기사,799
叙任及辭令,官      報○叙任及辭令  ○四月二十八日道主事木村靜雄  任郡主事叙判任官三等○五月三日道主事惠藤淸治  任郡主事叙判任官四等○五月九日郡主事太田祥助  任道主事叙判任官二等○五月十日道主事鈴木義種  任郡主事叙判任官二等○五月二十五日德江宣隆  吉田秀英  伊東祐政  久保田健三郞  石原應行  佐藤秀助  任郡主事叙判任官五等郡主事惠藤淸浩  命潭陽郡在勤（五月三日內部）△道主事太田祥助  命京畿觀察道▣勤五月九日內部）△警視金海龍  命咸鏡北道警察部勤務△道主事鈴木虎雄  命全羅南道觀察道在勤△道主事伊藤隆祐  同澤付荒次郞  同大塜庄吉  命慶尙北道觀察道在勤△道主事齋藤友作  命半安南道觀察道在勤△道主事三好乾一郞  命平安北道觀察道在勤△道士▣山中信太郞  命慶尙南道觀察道在勤△道主事升澤龍吉  命全羅北道觀察道在勤△郡主事德江宣隆  命漢城府在勤△郡主事吉田秀英  命平安南道觀察道在勤△郡主事伊東祐政  命慶尙北道觀察道在勤△郡主事久保田健三郞  命忠淸南道觀察道在勤△郡主事石原應行  命慶尙南道觀察道在勤△郡主事佐藤秀助  命黃海道觀察道在勤（以上五月二十五日內部）△道技手菅原淸  命全羅南道觀察道在勸（五月二十六日內部）,정치; 기사,530
水商决議,●水商决議  日昨東大門外元興寺에셔 一般水商과 各會代表가 井水營業件에 對야 會議를 開은 已爲報道어니와 當日에 協議바를 聞즉 現今水筒을 敷設고 水商의게 該營業을 負擔케나 將來其利害을 莫測더러 目下人民이 舉皆不願바인즉 一般水商은 不可請負요 且幾百年傳來야 固有 井水營業을 斷不可廢止이니 一般水商等은 固有 營業만 遵守야 井水에만 從事고 水道會社에셔 營業的으로 何㨾人을 使用야 水桶에 從事던지 此 水商의게 都無關係이니 彼自彼我自我로 各其營業만 遵行고 一致可决얏다더라  畿察郡守會連報  京畿觀察使金思默氏가 郡守會議를 開고 多日會議은 前報에 略記얏거니와 日昨에 各郡守를 帶同고 農林模範塲에 往야 塲長으로야곰 各項農林의 種植과 蓄產의 牧養 法을 說明輪聽케고 午飯을 杭眉亭에 設야 次第列坐 後에 本道勞働會支會長金思洪氏을 請야 本會趣旨綱領을 逐條說明케고 規則一册式各郡守에게 面給야 曰各郡의 遊衣遊食야 恒產이 無 人으로 此會에 盡入즉 所謂暴徒와 窃發의 患은 自然寢息고 設技敗產의 習은 不禁自戢리니 切勿泛聽라 一致贊成야 尾不容口얏다더라,사회; 기사,553
女子選擧法案의 否決,◎新門外慕華舘石橋上舘後玉瀑洞民一百九十二人鄭祥一 鄭寅植 各二圜金英鐸 千英淳 리秉一 金聖洛 吳正奎 具聖俊 리鴻來 吳德奎 金興瓚 以上各一圜김致賢 河德賢 池昌旭 權永喜 張仁煥 安順七 安成大 리根植 張聖順 權致成 김致洙 金鎭默 김鎭台 김東煕 嚴柱學 김錫煥 徐允一 鄭順弼 梁鳳洙 김順台 김漢俊 具昌賢 金聖在 鄭元協 鄭錫基 以上各五十錢宋永根 四十錢金秋成 鄭明淵 文宗運 安東信 金興一 韓永錫 劉章鶴 全景善 金景汝 리明瑞 羅喜奎 以上各三十錢崔聖九 安台鎬 崔禹錫 朴光淳 崔文煥 朴台俊 車元俊 李會疇 以上各二十五錢兪龍煥 金尙演 朴東秀 都舜河 林卓洙 朴鎭弘 姜桂順 金興瑞 趙伯賢 金完培 裴興俊 劉春伯 朱喜永 朴龍武 禹重命 吳貞善 洪元燮 全在坤 金仁根 宋秉圭 金東俊 徐在學 金濟允 黃基三 金善恒 朴昌基 劉興九 姜昌植 全宅士 全德柱 金芝鉉 陳斗煥 崔源基 高厚三 朴完淳 梁南洙 趙聖俊 韓永祚 林基俊 朴在根 韓錫基 崔在德 梁柱源 李重杓 金善台 千明鎬 宋煕奎 全軫鉉 리鎭圭 廉昇烈 金世極 全導亨 閔伯源 千東完 全應煥 以上各二十錢金壽根 洪善鍾 各十五錢리殷用 劉泰運 陳錫弘 김致成 劉致祚 리漢模 韓鳳洙 김應三 리承煕 崔奎祥 鄭錫基 金奎煕 鄭昌基 延泰基 全在益 鄭俊亨 孫宅柱 姜昌順 金化鎭 리順烈 박得珠 李喜珠 김聖完 具昌煥 김順模 林德興 朴景俊 김鍾寬 김順文 車奎直 洪秉鉉 趙英淳 金元根 洪壽萬 金成五 趙聖淵 리明春 韓德源 최鍾燮 金興周 金錫範 姜泰仁 최錫奎 申春成 王景鉉 宋基俊 吳源根 安應弼 黃景德 리福烈 리昌翼 黃源俊 박昌培 김德化 嚴柱쳘 申泰亨 鄭壽山 鄭珠元 김英甫 김順祚 張義澤 박在成 丁召史 黃德俊 김昌淳 宋秉睦 리興秀 최永瑞 박晶基 張壽鉉 咸元俊 리明鳳 以上各十錢梁漢秀 七錢五俚金聖春 六錢五里韓明心 六錢리學善 廉元模 各五錢鄭景文 洪在應 各伍圜計陸拾圜◎侍從武官府使喚兵權大植 김寅淳 申景煥 田聖化 田聖淳 李寅南 李守東 宋春盛 高永九 以上各二十五錢洪眞玉 五十錢朴仁植 文君範 林貴東 洪駿用 以上各三十錢曹悳成 李三範 崔福東 金昶植 金鳳淳 金善玉 以上各二十錢林鳳雲 十五錢李聖三 金寅復 崔昌業 柳龍成 吳明俊 鄭壽鳳 金大鳳 曹基南 姜晩成 以上各十錢計金六圜二十錢◎養閨義塾學員李享子 李蓉子 李淑뎨 金明子 成義子 尹孝子 金眞子 李仁述 金淳子 以上各二十錢李文子 李松子 李미子 金柔淑 石健子 禹福順 李鳳順 金仁子 金英子 高淳子 高簡子 沈蘭子 金娥子 方美子 方弘子 朴銀子 廉煕子 金瓊子 鄭玉順 張簡子 禹淑子 禹福子 尹良子 朴道子 以上各十錢計金肆元貳拾錢◎侍衛步兵第一聯隊二大隊四中隊正校以下百七十四人朴昌鉉 金永默 金奉宜 高守明 김景春 車守福 洪聖日 曹明煥 李允男 朴在漢 萬在得 김用默 權春三 김相億 池守東 方漢成 朴興寬 김今業 李煕弼 韓俊伯 朴宗浩 김致順 崔千文 梁貴男 元順興 김春三 尹泰吉 梁大辰 김奉云 朴允用 김泰福 李宗泰 김元守 韓眞元 尹昌變 嚴三用 김興元 吳昌守 李景男 李聖日 김元植 徐興天 朴仁榮 李元吉 김用植 朴三敦 曹殷돌 김成辰 邊殷圭 吳商根 安点東 池應辰 鄭永化 李命石 白性云 崔仁順 崔丙圭 徐相鉉 趙永圭 김順明 朴英七 韓日天 林相元 嚴命돌 安守天 裴景祜 黃在浩 朴元泳 김景悅 權應萬 김大奉 김泰順 沈福祿 安錫順 李宗宇 羅昌凡 田萬用 李元景 安相儀 高永順 扈用順 李萬成 梁泰煥 李景宗 趙巨福 文昌植 李元燮 尹元文 李興俊 宋奉成 李자근用 高昌祿 金文成 李完직 姜福萬 表萬奉 김日云 鄭仁守 김今釗 邊世昌 李吉成 李景五 黃吉東 沈相用 林相起 高順吉 洪守男 裴東曄 黃奉石 權萬石 朴明浩 韓今奉 李民化 金允興 李興三 최學圭 朴明鉉 尹元根 徐眞煥 朴昌順 김春成 尹源根 安守云 田弘基 洪順吉 陳殷用 吳云景 張春奉 김眞守 李興祿 黃完吉 趙學圭 朱今釗 김奉石 梁永守 김明根 趙三奉 李鍾禹 林光春 金基俊 金成用 최昌植 朴用煥 朴相云 金順宗 姜千萬 李昌植 柳命述 최用伊 康鎭元 黃用伊 金相玉 趙重祐 黃道吉 徐南山 金東元 柳元成 安福東 金永化 白基完 金守奉 尹完根 柳永植 金相振 柳長孫 表敬元 咸光石 尹宗植 洪煕泰 金福吉 李碩穆 徐八孫 李眞坤 咸永萬 以上各二十錢計三十四圓八十錢◎忠淸北道陰城郡金目面無極里洞民䓁鄭夔憲 尹泰鎭 各五圜朴泰陽 七圜鄭善 최鶴基 鄭寅銖 朴齊龍 各二圜五十錢趙斗元 安鐘烈 宋海源 朴之甫 各二圜尹炳善 李潤植 安光淳 金基陽 林濟亨 各一圜五十錢安鐘瑞 李景植 鄭用찬 박齊七 林仁洙 金敬春 김聲違 朴基煥 尹永祚 申永均 金聖云 河義重 崔周命 千應成 鄭致心 吳聖文 鄭泰喜 申云西 石順西 鄭好善 鄭國鎭 李聖集 禹二萬 李漢吉 以上各一圜金東益 李保國 박化心 崔光業 李長年 박炳佑 郭聖云 邊于天 千김駿 李順一 박斗煥 金元植 李海용 金翊性 김泰源 盧春西 柳聖化 김鶴喜 리道榮 리常宇 徐士弘 張萬甫 李源植 李春心 李龍瑞 김商郁 리永化 리載得 리秉禹 高聖範 以上各伍十錢劉鎭綺 김元三 盧聖民 김化實 朴炳元 김貞順 김元一 各三十錢崔健基 韓士俊 李應七 리七用 申德順 朴遠道 김敬老 孔明云 安壽吉 김元五 姜致弘 鄭致凡 千士國 孫斗成 鄭寬永 鄭龜善 김永五 김元實 王孝成 千元弼 朴昌浩 김允默 김士元 以上各二十錢김俊汝 김亨植 各四十錢리成用 二十五錢김景順 十五錢計八十九圜七十錢◎西署盤石坊西小門外車洞屛門四巨里雇夫䓁박善明 박順善 金敬化 吳景順 許致道 李東俊 葛春化 韓仲甫 高順明 盧致命 孔昌植 朴舜之 柳元甫 申性七 尹聖實 許順五 已上各金二十錢式計三圜二十錢,정치; 기사,2504
廣西匪亂事情,⊙廣西匪亂事情  最近報를 據 則 廣西匪亂이 아즉 平定치 못아니라 益益猖獗으로 去月에 陶總督이 某軍門을 已派야 數營의 兵을 帶으 該處에 赴케야蘇元春과 會同鎭壓케지라 匪亂이 初起 馬軍門이 鳳城에 在야 匪徒와 交戰야 連戰兩日後에 彈藥이 不足 不得已야 該地方으로셔 退却야 匪徒의 佔據되얏 匪徒가 鳳城을 佔據舖戶居民에게 搶刧을 肆行며 該處地方官은 或監禁되고 或被害고 匪亂이 愈益蔓延야 廣東及雲南邊境에 已及지라近頃廣州灣附近電向縣의 來信을 據 即該處民心이 恟恟야 匪徒에게 財產을 被奪가 恐야 交易이 杜絕 狀態오 從前匪徒에게 敗 馬軍門의 兵은 今에 某處에退至야 不敢出戰고 新兵의 到來를 待고 蘇元春이 帶 兵도 均히 龍州地方에駐야 救兵의 到來를 待 蘇馬兩軍門이 互相連絡야 匪徒를 夾擊랴얏스 奈何오 彼此駐屯地의 相距가 甚遠고 且中間要道 匪徒가 守住이 隔絕不通고 又該匪가 內地交通 要路를 阻塞으로 內地로셔 該處에 運送 火藥兵糧은 蘇馬兩軍에게 皆到達치못다고又最近消息을 聞 則無數官兵이 匪徒와氣脉을 暗通야 亂을 圖다고 又聞則現에 三合會匪도 亦該匪에 歸附얏 官軍이 不日會同야 鎭壓랴 則不久에 戰報가 有리라더라,정치; 기사,617
SAN FERNANDO ATTACKED,"PHILIPPINE AFFAIRS.From Manila Papers.SAN FERNANDO ATTACKED.RAILWAY INTERREPTED: REBELS SWABMINGLIKE ANTS,MANILA, July 18th. The railway being temporarily interrupted the rebels seised the opportunity, as they had been expected to do, and attacked San Fernando last night.It is reported that one American outpost was surrounded and out off before help could arrive, but this requires verification.Rebels are reported to be swarming all around San Fernando as thick as ants around a sugar barrel and the fight is continuing to-day",기사; 정치,529
日巡査蠻行,去十三日早朝七時頃에 無罪 韓人一人이 自家에셔 日巡査의게 慘酷히 被打얏 該巡査가 無私情으로 慘酷히 打之쳑之다가 末乃에 大道上으로 拽出야 鐘路巡査派出所로 往더라李明赫氏 耶蘇敎의 年久 忠實 信徒이오 蓮洞奇一牧師敎堂의 長老인 鐘路電氣會社越便에 書館들 開고 福音書籍을 賣 者ㅣ니 此人이 卽其如斯慘酷 接待를 受 人이라 本社의 特別代表者가 再昨日에 該人을 委訪야 對話 辭意가 如左니聞則君이 昨日에 日巡査의게 虐待 受엿다 니 果然乎아曰然다 全身에 被打處가 多有며 脚部의 傷處 甚爲苦痛이로라其時에 李明赫氏가 所包繃帶를 解去고 其脚部 露示니 皮膚瘀血이 靑黑交凝야 原形이 全無더라該巡査의게 何樣激怒케  事가 有가曰無라本社新聞每日申報를 購覽가曰否라君이 其所經事 ◈◈히 余의게 親自說明이 好矣로다曰昨日早朝七時頃에 죵路巡査派出所의 日人巡査가 余家에 來到하야 大韓每日申報를 購覽가 査問거 答曰否라 니 彼가 余 呼야 說황者라하 答云我 元來耶蘇敎信徒라 實言만 說出노라 되 彼 尙然余를 呼야 說황者說황者라 거 余가 言대 對人說話를 如此히 不適當게 이 不可라 즉 於是에 彼가 余를 拽出야 脚項全部를 頑童 구두로 쳑며 全身을 亂打대 或用刀鞘거 其時에 余가 少有拒禦이러니 所以로 余를 捕去라 지라 余 壹無愆過이고 但余의 生命이 危殆中에 在 줄노 思料 時에만 彼를 拒禦 而已라 遂히 鍾路派出所에 捕去야 彼處에 在 韓人巡査 對야 余의 情景을 說明졔 該日巡査가 拒止야 不得說言케 며 更次余를 虐待얏스며 後에 韓巡査가 彼日巡査의 辯明야 遂爲放釋이라 余의 態度 過失되 意向이 아닌 거시 雖然拾分的確얏스나 彼日巡査 韓語를 未善曉解일 余의 好意的言辭가 或彼를 侮辱 쥴노 彼가 思料인 듯다 더라然즉 韓國內에 日本巡査輩의 如此蠻行을 精確히 査察거시라 노라,사회; 기사,930
通信院令第十一号,"●通信院令第十一号郵票賣下人規則第一條 郵票賣下人은 郵票及葉書 請求者에게 貸下이라 第二條 郵票賣下所난 通信院許可 經 處所에셔만 准行고 支所 設던지  行商을 得지 못이라 ○第三條 郵票賣下所난 衆人이 見認기 易 處所에 通信院으로 붓터 頒給 掛牌 揭出이 可이라 ○第四條 郵票賣下法은 另設簡便야 需用者의 請求을 應이 可니 其賣下時刻은 左와 如이라 三月붓터 十月지난 上午五時로 至下午十時지, 十一月붓터 二月지난 上午六時로 至下午十時지 ○第五條 郵票난 每日에 賣下난 數爻 預爲照檢야 缺乏지 안켸 相當 數爻와 種類 備寘이 可이라 ○第六條 郵票난 其表面의 金額보담 高價던지 低價로 賣下이 可치 아니이라 ○第七條 出給 郵票에 毀損汚斑이 有던지 糊着이 稀薄거나 缺處가 有야 使用키 難 郵票난 卽時換去이고 追後請換을 不得이라 ○第八條 賣下하난 郵標난 所管 郵遞司로셔 出給을 受 時에 其種類와 枚類 明記 領受証書 繕納이 可이라 ○第九條 郵標賣下代金은 切勿挪用하고 另行保存하얏다가 每月二十五日붓터 二十八日지 其郵標出給을 受 官廳에 上納이 可이라 ○第十條 郵標賣下代金을 上納 時난 領受 郵標總數로 붓터 一種類마다 現在 餘數 記載하고 其賣下 數에 對하야 代金을 計筭上納하되 受取司務人의 領受証書 取하야 保存이 可이라 ○第十一條 郵標賣下料난 其賣下 郵標代金의 百分之十으로 定이라 ○第十二條 郵標賣下料난 賣下代金上納 時에 出給이 可이라   (未完)",기사; 정치,746
叙任及辭令,●（叙任及辭令）依願免本官  敬陵叅奉李淵學○任  敬陵叅奉叙判任官八等懿寧園奉事金容悳○任  懿寧園奉事叙判任官八等  九品李淵學○任內藏院貢稅課主事叙判任官七等  肇慶廟令李源斗○內藏院記錄課主事鄭海魯  任  肇慶廟令叙判任官七等○金演權  李達憲任通信司電話課主事叙判任官八等○免本官  通信院叅書官吳龜泳  右 該員이 身居管船課長之任船稅濫捧矇未覺察櫛查財簿又多疑眩是以免本官○任通信院叅書官叙奏任官六等  通信院主事吳炳日○任通信院主事叙判任官六等  金容益    以上九月十八日  武官學校官制改正件      （續）第十四條  中隊長은 隊長의 命令을 受야 小隊長以下를 指揮야 學徒敎育을 專任고 學徒의 行爲勤慢을 監視야 每月終에 隊長에게 修報 事○第十五條  學徒隊附尉官은 所屬中隊長의 命令을 受야 訓育及術科一部를 分擔며 學徒의 品行及性質을 監視 事○第十六條  助敎 上官의 命令을 受야 敎育科目의 一部를 分擔면 校內에 居住야 學徒를 監視 責을 常時擔任고 學徒와 同一課習야 卒業 時 尉官을 陞任 事○第十七條  學徒의 卒業期限은  元帥府檢查局摠長이 定 事          （未完）,기사; 정치,544
"If you want some pine scented, invigorating air, take a walk up to the top of Namsan","If you want some pine scented, invigorating air, take a walk up to the top of Namsan. The panoramic views of the city and the river, from the summit of the beautiful hill will pay you amply for the trouble of climbing it. The fragrant white violets and blue bells grow abundantly in the cracks of picturesque rocks and gorgeously plumed pheasants occasionally keep you company ◈mongst the pine bordered paths. In our opinion no park in any city in the world surpasses Namsan in its wild beauty and romantic passes",사회; 기사,513
柴炭社趣旨,●柴炭社趣旨  秦喜寛氏等이 柴炭用達會社를 設立은 已記어니와 其趣旨가 如左니國富民强之䇿이 亶在乎貨殖而貨殖之道 莫若擴張商業이라 故로 泰西列强에 商部를 另設야 專課로 敎育거 由來我韓은 非但商法之未定이라 亦不知商務之如何야 賣買之際에 多取價利야 以賤爲貴고 以貴爲賤야 商業이 由是而凋殘고 人心이 以至而自侮니 寧不慨歎가 所以로 本人等이 沿江上下에 柴炭兩種의 商業을 擴張기 爲야 農部에 請求야 認可를 承因고 本社를 京城中央에 置고 株金五千株를 募集되 一株에 二十圜으로 定고 十回에 分야 収合며 商規을 改良야 欺瞞 習慣을 除去되 營業上에 貳賣越手之弊가 或有야 紛失之歎이 不無니 此等境遇에 本社에셔 檢察措處야 公正 規範으로 賣買에 便利를 隨야 沿江上下에 船載柴炭이나 筏木이 來到 時와 各處柴塲及山坂을 要買 時에 對야 資本金을 本社에 請求면 本社에셔 實地를 調查야 確據가 有 後該金을 出給야 使之營業케야 方便利益을 擴張完備야 共駕于富强之界가 此爲本社之趣旨也니 唯我有志同胞 協心齊力야 務圖本社之振擴케시면 不啻本社之幸甚이라 國民富强之道에 亦爲幸甚,기사; 사회,560
日俄海軍艦艇數    （續）,雜報●日俄海軍艦艇數（續）俄國  戰艦（名号）             （排水量）   （速力）레도우이싼          一二九○六     一八쓰에사레우이지    一二九一五    一八베레스우잇도       一二六七四     一八오스라비야          一二六七四     一八보베다                一二六七四      一八혜도로포로스구    一○九六○     一九八보루다와             一○九六○      一九二세와스도포리       一○九六○      一七裝甲巡洋艦로모보이          一二三五九      二○一로시야                一二一九五       一九七류릿구                一○九三六       一八八바얀                   七七二六          二一미도리스고이 五八八二         一六五오로라                 六六三○         二○    巡洋艦와랴구                 六五○○         二三보가쓰이리          六六七五          二三바루라             六七三一          二○이야나             六七三一          二○아스골             五九○五          二三바야린                三二○○          二二노우이구             三○八○          二五（未完）,사회; 기사,705
The Japanese Consul informed the Governor of Seoul that the treaty between,"The Japanese Consul informed the Governor of Seoul that the treaty between Korea and Japan allows the Japanese merchants to buy and sell red ginseng in Korea but they are not permitted to export it without paying heavy duty. Some time ago two Japanese merchants were carrying away some red ginseng with certain Chinamen from Yangwha-chin but the whole cargo has been confiscated by the Korean Police Department. He requests the Governor to return the red ginseng which belongs to the Japanese merchants, as its seizure was illegal according to the treaty stipulation",기사; 정치,566
俄國對日本政策,"外報照謄⊙(俄國對日本政策)五月三十一日 노보브렘야 報의 所論에 曰 合巴羅夫額電報를 據즉 日本政府 外國에 로 注文 艦艇의 總數가 三十二隻인 竣工期 千九百年븟터 千九百五年에 迄了케 되니 若夫吾人이 日本政府가 千九百五年에 常備兵을 三十萬에 增及과 衝要 沿岸에 數多 要塞堡砦의 增築을 了 것을 思즉 日本政府가 其重要 目的을 達기에 軍備擴張의 繼續費를 必要 쥴노 信노라 然나 刻下 日本財政은 敢히 豊饒다 云치 못 것이 其歲入을 增加기로 地稅, 道路稅, 酒稅를 徵收려 나 該國議會 地稅增額을 否決게 되면 該國政府 歲入을 補塡면 新財源(卽淸國으로 領受 賠償金)을 依치 아니치 못지라 然而 日本貿易에 關야 千八百九十七年十月붓터 昨年五月지 八個月間에 輸入額이 輸出額보다 超過이 八千一百萬留에 至야 日本財政이 轉極倍困 於是에 日本理財家 外債 千萬磅을 倫敦에셔 募集코져 圖니 此로 因야 國庫에 非常 犧牲을 供이 다만 金貨本位를 採用  아니라 治外法權을 撤去고 且外國人에게 日本에 土地를 所有 特權을 附與코져 니 夫此邦의 工業貿易의 發達이 需用의 發達과 平均을 全失 것이 最初 政府의 補助金을 得야 勇往營業던 各般事業家도 中途에 挫折不已 保守黨은 此를 反抗니 此로 由야 日本은 산도이디 及比律賓羣島를 占領랴던 宿昔의 野心을 中止고 臺灣의 拓殖은 獲 바가 費 바를 償치 못고 朝鮮移住策은 同國對外硬派의 權勢가 熾야 日本의 侵入을 防遏지라 (未完)",기사; 정치,750
