dcterms:title,dcterms:abstract,nlon:keyword,length
叙任及辭令,官          報○叙任及辭令  ○六月二日任判事叙奏任官三等  八橋容○六月四日任道書記官叙奏任官二等  澤田乙三○六月六日財務署財務官今井潔  任財務監督局事務官叙奏任官四等△任財務署財務官叙奏任官四等  財務署主事高崎親和△警視廳繙譯官補中村健太郞  任警視廳繙譯官叙奏任官四等○六月五日任郡主事叙判任官四等  全秉淳△任郡主事叙判任官四等  孔成大△任郡主事叙判任官四等  尹衡淳△任郡主事叙判任官四等  九品黃奎熙○六月十日任工業傳習所技手叙判任官五等  梶岡武一依願免本官  臨時棉花栽培所技手三矢榮治郞    五月二十日依願免本官  道主事宮原萬太郞    六月二日統監府通信技師岩橋武之助  電氣工事事務를 囑託（奏任待遇）△免本官郡主事韓鍾秀  右 咸鏡南道觀察使韓南奎의 報告書를 據즉 內開本道裁判所檢事楊孝健의 照會를 接准즉 該員이 人民에게 報償 債金을 不報고 反爲敺打며 橫行酒店에 與人相鬪等因이온바 該員이 行爲不美야 民訴遝至니 不可仍寘라얏기 是以로 免本官    以上六月三日莊陵令沈相起  穆陵叅奉閔忠基  依願免本宮    六月四日郭山郡守李啓奭  右 該員이 本郡半頹 庫舍材瓦를 不遵指飭고 擅自斥賣야 舘宇修葺에 補用이라고 尙且不足額을 今忽請撥니 擧措가 極爲駭歎이기 是以로 譴責에 處 事依願免本官  道主事金世穆△依願免本官  內部技手金宅鉉△免本官  郡主事金鉉牧  右 端川郡守劉文卿의 報告書를 據즉 該員이 叙任後屢飭視務이오되 地方騷擾에 畏怯隱避오니 當此煩劇之時야 不可曠任이라얏기 是以로 免本官免本官  郡主事崔學淵  右 忠淸南道觀察使梁在翼의 報告書를 據즉 該員이 土地家屋을 不由郡守고 擅自証明야 偸券僞契가 至有民訴은 官紀所在에 不可容貸라얏기 是以免本官    以上六月五日免本官  法部主事李宰榮  右 該員이 官規를 違越야 重大 錯誤가 有기로 是以免本官    六月六日公立忠州普通學校專科副訓導申圭錫公立北靑普通學校本科副訓導宋完燮依願免本官    五月二十七日財務署主事金泰榮  仝方春榮  依願免本官    五月三十一日補平壤控訴院書記長  裁判所書記長田中忠見△補大邱控訴院書記長  裁判所書記長諸橋一義△免本職  軍部附陸軍叅將李熙斗△補陸軍武官學校長  陸軍叅將李熙斗△道書記官岡本利平  襄陽郡守李海德  工業傳習所技師越川生太郞  依願免本官    以上六月一日依願免本官  財務署主事邊錫圭    六月二日,기사; 정치,1100
敍任及辭令,●敍任及辭令補親衞第一聯隊第一大隊附 陸軍步兵副尉 沈允澤 ○補親衞第一聯隊第三大隊附 陸軍步兵副尉 權用學 ○補鎭衞第一聯隊第一大隊附 陸軍步兵參尉 尹錫祐 ○補鎭衞第一聯隊第一大隊餉官 陸軍三等軍司 李錫璡 ○補鎭衞第五聯隊第二大隊餉官 陸軍三等軍司 金承杓 ○補鎭衛第六聯隊第一大隊餉官 陸軍二等軍司 權龜仁 以上八月十三日富平郡守 鄭海魯 咸平郡守 丁大緯 南平郡守 李昌翼 依願免本官 ○任南平郡守敍奏任官六等 前郡守 鄭海魯 ○任富平郡守敍奏任官六等 前郡守 丁大緯 ○任咸平郡守敍奏任官六等 前郡守 李昌翼 以上八月十二日奎章閣直閣任正敎 奉常司主事 李敏英 仝 李渭來 仝 洪承斗 內部主事 沈琥澤 仝 朴仁鳳 仝 崔增 依願免本官 ○弘文館侍讀 吳瀅鐸 仝 李國應 尙衣司主事 金昌鎭 任奉常司主事敍判任官四等 ○任弘文館侍讀敍判任官四等 從三品 沈周澤 ○任弘文館侍讀敍判任官六等 從三品 鄭承鉉 ○任尙衣司主事敍判任官六等 郭昌鉉 ○兪相傅 李昌植 李淸秀 任內部主事敍判任官六等 以上八月十四日中樞院議官 朴珉準 仝 洪鎭孝 仝 韓廷鎬 仝 河允鶴 仝 李穎均 仝 朴庚會 仝 李廷建 依願免本官 ○正三品 金煕景 六品 李鐘成 八品 金永集 九品 朴柱協仝 李完洙 仝 金鵬翰 仝 徐慶勳 任中樞院議官敍奏任官六等 以上八月十四日軍部主事 朴尙浩 德源監理署主事 李昌洙 京畿觀察府主事 金奎鐘 忠淸南道觀察府主事 許柏 仝 吳在哲 依願免本官 ○任軍部主事敍判任官五等 六品 李龍相 任德源監理署主事敍判任官七等 李載升 ○任京畿觀察府主事敍判任官七等 黃泌周 ○白殷基 朴京陽 任忠淸南道觀察府主事敍判任官七等 以上八月十五日,기사; 정치,728
AN AERIAL TORPEDO,"As the perfection of the torpedo-boat was followed by the invention of torpedo-boat destroyers, so the adaptation of balloons and airships to military purposes has been followed by a counter murder weapon. A patent has been applied for at the German Patent Office for an “aerial torpedo,” which is being built at the Krupp works at Essen. The torpedo consists of a hollow body, containing a thin cylindrical reservoir, one end of which is attached to the point of the projectile, and the other end to a thin plate screwed into the hollow body. The reservoir is filled with liquid oxygen, and also contains an explosive charge fitted into a cylindrical tube. In the point of the torpedo a hole is bored, widening towards its front end, and a pill of platinum sponge is inserted in the hole. The platinum is ignited by the escape of hydrogen, when the point of the torpedo has pierced the covering or envelope of a balloon or airship, and in its turn sets fire to the explosive cearge. All projectiles for use against balloons manufactured up to the present have simply pierced the balloon covering without exploding its gas contents",정치; 기사,1131
附耳點頭,⊙(附耳點頭)近日에 電郵兩司官人들이 相逢야 各其 事情을 陳敍 其情況이 眞實야 可히 側耳할 만기 略記노라 一人曰 電郵學徒로 幾許年의 積工으로 卒業을 經야 僅히 主事一窼를 差得얏슴 近日事가 朝夕變改야 所謂 公道 掃地無餘기로 落仕의 期가 目前에 每當함 耳輪의 厚薄만 徒摩 某大臣在任時에 幸免얏스나 大臣者도 吾等과 如야 任遞가 頻數한 今日知面者ㅣ 去고 新任者ㅣ 到면 纍纍한 狀이 乞食狗와 每如야 一部下僚中에 誰가 無勢한가 環視 眼光이 如電한지라 其光所及에 無請願依免이 比比有之거니와 만일 微疵라도 隱見면 罪目을 張大야 卽時免官할 더러 有時乎地方電郵主事가 乘機上來야 久日曠官됨은 少無忌憚고 五六朔式 逗遛면셔 稍勝地의 移差를 圖得 各其 當職의 多少廢務 論責이 少無고도로혀 其人의 勢力輕重만 觀야 移此遷彼에 精神이 怳惚지라 所以로 才者不才者가 一切 解軆야 不知明日에 又在何處니 其精力이 公事에 奚暇리오 所事者 오 大臣과 有勢家에 附耳語와 点頭諾이라 노라 즉 一坐가 半餉을 默然더니 旋히 一笑가 呵呵然더라더라,사회; 기사,548
授日公舘書,[삽화]雜報投日公舘書 [續]◎呂中龍 姜遠馨 禹龍澤 諸氏 等이 日公舘에 投函얏다 全文이 如左니惜乎라 今計不出此고 只求眉睫之細利야 貴國이 自開戰以來로 其蚤夜經營이 必要占領韓國야 以做日本殖民地計料 故로 其對韓行動이 專出於欺詐反覆과 陰譎 詭秘야 利用我愚迷며 慫惥我昏冗며 籠絡我奸細며 奬勵我萎敗야 以充其無厭之饞欲되 一有違拂이면 輒以威嚇而恐喝之며 又以勢力而脅制之야 抑壓束縛을 無所不至니 以故로 今日에 求一件고 明日에 要一約야 無細不求고 求無不獲이라 環海三面에 漁採之利도 盡歸日民고 航行之權도 亦在日人며 甚至不通商口岸之漁基商業도 亦自古有니 我沿海居民之漁業資生者 擧至失業丐乞之境이오 其陸地則 南自釜馬兩港으로 西至龍灣之界히 鉄路電線이 縱橫貫通야 以握大陸上交通之權고 其所經沿道에 必廣占地段야 韓人之田畓 家屋 墳墓 森林을 靡不毀破 鑿掘고 儼成日本之村落庄土호 猶且不足야 三南 兩西曠衍膏沃之土를 稱云買收고 以狙謀譎計로 强占白奪야 據爲己有者ㅣ 以億萬計오 其他 山河市場에 可以殖利營業者 亦必設計騙取야 糚占靡遺니 可憐韓國之民은 擧皆蕩産敗業에 流離渙散야 哀號翻怨며 搥胷踣地니 天乎有知면 豈忍爲斯며 又其敷設時所需役夫 强迫農民에 驅入役地를 如犬羊之鞭扑而凌踏之고 又其雇金은 十不給一야 哀此貧民이 飢疲莫振일 所以 謀避紛紛야 負戴奔竄니 十室九空에 人烟이 蕭瑟고 氣像이 愁慘며 關北一路 偏被兵役之苦야 生息이 幾絶니 全國生靈이 俱被魚肉之慘이라 抑欲使三韓人種으로 將無噍類而澌滅也歟아 此豈人道之所可爲乎며 此猶不足야 許多礦産也 森林也 荒蕪地也를 亦皆 一切 强求며 以至於沿海河川의 航行權利도 必要奪取而占有야 雖至細至微之利益이라도 無一餘存케 니 可謂 吮竭全國之膏血며 剝盡普土之皮膚야 悉充於日人之肚子 然後에 方爲快心者니 然則 此 百千萬韓民은 擧將斷棄産業고 從赤松子而遊가 可乎아 嗚呼라 以上所陳은 但 人民之關係切已로 日夜䘖怨야 裂眦而嘔血者也어니와 若論其政府之關係면 尤極寒心니 迫我奸臣而先奪外交之權야 以杜列强之口고 內而締結群小야 陰藉以勢權고 以之使用於賣國之駔儈야 一從自家之命令케 니 噫彼群小 甘作日本之鷹犬야 以噬憂國之忠良며 不恤壓制之侮辱고 自削邦國之權利니 嗚呼悲夫라 [未完],사회; 기사,1085
部令,○部令  法部令第四號      （續）    看守及女監取締職務規程第八條  恒常在監人의 健康狀態에 注  意되 苟或異狀을 認定 時 直時  此 看守長及監獄醫에게 報告이  可홈第九條  在監人이 訴願或은 密告랴   者가 有 時 此 看守長에게  報告이 可홈第十條  檢束上重大 事故가 生거   又 生랴 虞慮가 有 時  其事態에 應야 防制救護及急報의  措置 行이 可홈第十一條  檢束上必要에 基因 諸  般點檢及檢查 細密히 此 行되  若異狀이 有을 認定 時 每度로  看守長에게 報告이 可홈第十二條  在監人을 監獄外로 押送  時 戒具 施야 檢查 經 後特  히 嚴密 注意로 戒護이 可홈第十三條  恆常在監人의 役業을 督勵  며 其科程의 畢了與否及製品의 良  好與否 檢查이 可홈第十四條  女性의 在監人을 戒護은  特히 指揮 境遇에 限홈      第二章  女監取締의 職務第十五條  女監取締 典獄及看守長  의 指揮 承야 女監內의 庶務及戒  護에 從事홈第十六條  看守의 職務第一條第十二  條第十四條 除 外에 其他各條  総히 本職에게도 適用홈    （完）,정치; 기사,568
地方消息一通,●地方消息一通△本月八日에 咸鏡南道豊里에셔 出 日兵이 獐項里西北方에셔 義徒六十名과 交戰얏다고△本月三日에 延安守備隊日兵이 該郡東北方에셔 義徒二名과 交戰얏다고△本月拾日에 日本騎兵이 北靑北方金昌附近에셔 義徒百五十名과 交戰고 同日該地附近에셔 日本騎兵이 義徒百五拾名과 交戰얏다고△本月七日에 果川에 守備隊가 奉化東北方에셔 義徒와 交戰얏다고△本月五日에 慶尙北道泳安守備隊日兵이 奉化東北方에셔 義徒와 交戰얏다고△本月八日에 金浦分遣所日兵이 該地南方에셔 義徒十六名과 交戰얏다고△本月十日에 鎭川分遣所日兵이 該地南本梧柳橋北方에셔 義徒二十五名과 交戰얏다고△本月七日에 洪川分遣所日兵이 該地北方에셔 義徒二十五名과 交戰얏다고△本月十二日에 利川守備隊日兵이 該地西北方에셔 義徒와 交戰얏다고△本月七日에 禮安守備隊日兵이 該地東北方에셔 義徒五十名과 交戰얏다고△本月八日에 知禮守備隊가 永同東南方에셔 義徒五十名과 交戰얏다고△本月十二日에 咸興에셔 出 日兵이 永興北方에셔 義徒二百五十名과 交戰얏다더라,사회; 기사,502
布哇情形 續,此를 觀야도 地廣人稀은 一見可知라 糖農及稻農에 勞動者가 不足으로 各國移民을 勸奬나 東洋人中에 淸人은 美國法律에 禁 바오 韓日兩國人은 無碍徃來되 日本人은 布哇를 經야 美國에 轉徃 者가 夥多으로 各庄主所言에 韓民이 每朔三四百名式移住야도 無妨다 云홈韓民數爻光武六年卽西曆一千九百二年爲始야 光武九年七月一日지 我民의 布哇에 渡航 者가男 六千五百三十六人女 四百七十四人兒童 五百〇九人統計七千五百十九名內原籍을 道別면 地名不記人이 三千一百七十人이오 地名登錄人이 三千三百六十六人內에京畿道 九百〇六人平安道 六百九十六人慶尙道 六百七十七人全◈道 三百三十五人黃海道 二百五十三人咸鏡道 一百九十六人江原道 一百五十五人忠쳥道 一百四十八人以上所陳數爻內에三年間美國에 移住 者가 三百餘人이오 還國者가 近百人이오 死亡者八九人이라 農庄會의 本年七月一日調査를 據면 我民의 夏倭 馬位 臥后 佳倭四島三十餘處農庄에 散在이 多則五六百名少則幾十名計四千九百四十六人이니 各處로 遷轉이 不一고 徃來가 無常야 今日調査가 明日不合니 右陳數爻 一定으로 認◈ 難홈 未完,기사; 사회,531
六品通訓大夫前濬源殿令姜윤煕同十三道儒生等上疑,伏以亂臣賊子販君賣國者從古何限而頑鈍無恥禽獸之不逮者復有甚於賊臣朴齊純李址鎔李根澤李完用權重顯者乎國家存亡視同獘屣一身榮枯認作重器李君父殉社之命所宜顙而外賊之誘脅反爲壓重苟有毫分人心寧容若是淸日之馬關條約日皇之宣戰書皆以 大韓獨立爲第一大義孰不曰保隣之厚也日者伊藤博文之所請五條乃攘奪人國之闔闢手法也外交委託日本則我將無與交隣天下誰復有待我以國者乎公使領事改稱統監理事則莫重威福非我操縱 宗社置之何地生靈屬之誰手 陛下之玉榻將安所適矣彼旣忽地渝盟反義作仇失信於天下失和於我國東洋之禍不在俄人而在於蕭墻之日本也韓雖壤地偏小至若義利相反寧可自守而亡無餘地不顧時日而晷刻苟存則縱橫之徒何往而無其地也蘑以歲月嘗膽觀釁則東洋風雨十分釀凝之餘强弩之末勢魯縞足以捍禦則日本之亡其將指日而約矣然則伊藤博文非但我國之讎敵乃日本之亂賊也蠢彼朴齊純等五賊慮不及此其心自以爲將樹大勳勞於日本韓亡適日則日必德我崇秩之貴萬鍾之富比韓倍蓰則已亡之韓有不足顧乃以迫不得已四字粧撰外面借威於彼俛首書可假手於勒行調印其心所在路人所知也雖然 陛下不允貳相不準所謂約欵決非政府之公案乃僞書之私自予奪朴賊等之大逆無道不考該晩肆請市朝者也中外紳士之交章請誅者推積卷軸而恬弗知退强顔冒進 陛下弗之加誅顧以朴賊兼署貳揆此乃伯鯀之已試者也御押御璽次第見瞞於此賊而矯制 允裁喚假做眞矣以 陛下之明聖何弗慮之及此乎嗚呼內以誅賊外以公辦今乃急務之者而弗宜晷刻暫緩也前侍讀臣姜遠馨之䟽實出公憤而禍弗旋踵被拿警廳忠逆之倒施賞刑何如是相反乎臣等於此失聲痛泣竊以爲天下之事從此而已無可爲者然桑楡之收猶可及是而庶無其悔矣伏願 陛下亟令司敗拿收五賊嚴施三尺之威 特召外使之在舘者于殿前據義公辦聲罪이藤博文之渝盟乖和使之拿還正法繳銷僞書之私自予奪者痛雪神人之憤鞏固萬世之基業焉,사회; 기사,755
"London, Nov. 23rd","SPECIAL TELEGRAMS TOTHE INDEPENDENT.London, Nov. 23rd. Great fire has taken place in business quarter of Melbourne and damage done is estimated at fully a million sterling.Dust storm has visited northwest Vietoria and several towns have been wrecked. Owing to the representations made by Russia, Turkish naval reorganization has been postponed indefintely.Russia has presented a note to Turkey demaraling payment of arrears of war indemnity which amounts to a sterling.Tenders have been invited for 29th of November for two and a half million sterling in six months and twelve months, India bills dated 3rd of December in amounts of one, five and ten thousand pounds",정치; 기사,666
英國女皇陛下崩逝,別報英國女皇陛下崩逝英國女皇陛下셔 本月二十二日下午六時半에 崩逝신 電音이 漢城에 駐在 英公舘에 來到얏 該公舘에셔 半旗를 懸고 大韓外部와 各國 公領舘에 訃音을 公牒얏기로 本社에셔도 吊禮를 敬表노라考건 英國皇室은 世界에 最多福으로 稱지라 同女皇陛下의 御名은 빅도리아오 寶號 大弗列顚及愛爾蘭女君主兼膺五印度大后帝시니 西曆千八百十九年五月二十四日에 誕샤 千八百三十八年六月二十八日에 寶位에 登시고 千八百四十年二月十日에 謁寶公爵과 婚禮를 行셧다가 千八百六十一年十二月十四日에 同公爵을 失耦셧고 千九百一年一月二十二日下午六時半에 崩逝셧스니 御極六十二年半이오 壽八十一歲半이시더라同女皇陛下셔 五男三女二十九內外孫을 有시니 第二男皇太子 韋一斯親王이시니 丁抹國公主와 成婚야 一男三女를 生셧고 第一女 德國 부도릭 皇帝와 成婚야 六男一女를 生셧스니 今 德皇이 其嗣男이시고 第三男은 에듼벅 公爵이니 俄國公主와 成婚야 一男三女를 生얏고 第四女 德國公爵과 成婚야 三男一女를 生얏고 第五女 노온 候爵과 成婚얏고 第六男은 普魯士公主와 成婚야 一男二女를 生얏고 第七男은 월 公主와 成婚얏고 第八女 德國公爵과 成婚야 二男二女를 生얏 右二十九內外孫中에셔도 有子生女 者ㅣ 亦多나 此에 省略노라,기사; 사회,630
敍任及辭令,官報七月三日●(敍任及辭令)平安南道觀察府主事 朴麟玉 平安南道觀察府主事 朴箕錫 陞敍判任官五等 以上六月二十日咸鏡南道觀察府主事 金光鉉 咸鏡南道觀察府主事 崔現三 咸鏡北道觀察府主事 全寅俊 咸鏡北道觀察府主事 李求泰咸鏡北道觀察府主事 韓鐘淑 全羅北道觀察府總巡 金昶洙 依願免本官 ○金均燮 韓喆鉉 任咸鏡南道觀察府主事敍判任官八等 ○任咸鏡北道觀察府主事敍判任官六等 六品 李鐘華 ○崔秉極 韓鐸觀 任咸鏡北道觀察府主事敍判任官八等 ○任全羅北道觀察府總巡敍判任官六等 韓五鉉 以上六月二十四日軍部經理局第一課員 一等軍司 安錫煥 軍部經理局第二課員 二等軍司 兪兢煥 免本職 ○任三等監督 參領 成夏永 ○任正尉 副尉 張鳳煥 ○參尉 趙尙錫 參尉 兪致燮 任副尉 ○任參尉 九品 朴莊和 ○補軍部經理局第一課長 三等監督 成夏永 ○補軍部經理局第一課員 二等軍司 兪兢煥 ○補軍部經理局第二課員 一等軍司 安錫煥 ○參尉 金商說 參尉 朴莊和 補北靑地方大隊附 以上六日三十日貴族院卿 尹雄烈 命宮內府特進官敍勅任官三等 ○法部大臣 兪箕煥 命貴族院卿敍勅任官三等 ○中樞院議長 趙秉式 命臨時署理法部大臣事務 以上七月二日,기사; 정치,520
군부에셔 시위 뎨일연 대쟝 셔리 구영죠 씨의게 훈령 기를,◉군부에셔 시위 뎨일연 대쟝 셔리 구영죠씨의게 훈령 기를 본 뎨 일대 뎨 일즁대 죨이 이 륙일에 군부에 번을 들엇 본부 쥬 입직 차례에 들어 오 길에 몬져 문 파슈 병뎡의게 힐난과 욕을보고 들어와 하를불너 문 파슈 병뎡셩명을 물은즉 그하가 힐란고 욕 이 문 파슈 병뎡 보다 나 더야 당쟝 광경이 곳변괴라 니 대져 문 파슈 병뎡이 잡인 금 거슨 진실노 당연 거니와 그날 입직 관인을 무슈히 휘욕 은 군인의 쇼위에 단당 죄를 범 엿고 지어 하야 몸을 근신이 야 다른 병뎡과 다르거 도로혀 판임우의 말노 노형이라 불으고 면 야 능욕이 망유 기극이라 니 만일 고치지 안면 관인 쳐지가 엇지 어렵지 안며 군 쳬면은  쟝 엇지 리요 가히 엄치 슈 업기로 령칙 니 그 문 파슈 병뎡은 별반 증치 고 그하 후일 증습 게 증녀  후에 형지를 니 보라 엿다니 병뎡이 군부 대문에셔 이러  에야 다른 곳에셔 말 안이 여도 가히 알듯 너라,기사; 정치,517
安重根의 公判(六),●安重根의 公判  （日報照謄）        第六報十日午前九時三十分에 第四回公判을 開고 溝淵檢察官이 論告를 行얏 其大意 如左더라  本問題를 事實論과 法律論으로 區別야 爲先事實을 論터인 先히 被告의 性格을 觀察건 柳東夏 未成年者인 中兼야 侍下의 人으로 政治的思想이 無 者이나 其性質은 頗히 猛悍고 曹道先은 學問이 憮 中兼야 只今지 履歷이 政治的思想을 生치못얏스며 意志 極히 薄弱야 到底獨立經事 人物이아니오 禹德淳은 多小의 學問도 有고 又浦䀋에셔 大東共報의 集金役을 執얏슬아니라 時時로 同社員과 往復을 察컨 被告 新聞을 依야 政治的思想을 有이 明白며 其性質은 實로 難化의 物이오、安重根은 韓國人便으로 善美 性格을 有아니라 其父 相當 財產도 有고 生活도 中流以上으로야 地方名族됨이 無愧며 宗敎 天主敎를 信야 洗禮지 受 者이나 然則安은 其地位上比較的으로 學問이 少며 其性質은 剛直고 其意志 强硬며 且政治思想이 富 其動機 安이 石炭商을 營다가 失敗과 安正根이란 者의 政治演說을 聞이오 其思想의 熱沸은 鄕里를 離 後四方으로 遊浪다가 義兵에 叅加을 因이며 犯罪의 動機로 言건 柳曹兩人은 不足論이오 安及禹에 至야 被告等이 政治思想으로 基因얏다 陳供나 露國官憲의 調查를 據면 私怨을 因이 明白고 犯罪의 决意로 言면 安은 曾前붓터 熟思다가 伊藤이 渡滿다 事를 聞 後에 决定얏고 禹 安에게 被誘 時붓터이▣曹▣柳 犯罪前二日인듯도다（中畧）然則柳曹 犯罪豫備오 禹 幇助者오 安은 現行犯이라고 事實論을 纔畢 時에임의 正午를 當지라 裁判長이 休息을 公布더라,기사; 사회,823
民籍實施諭告文,"●民籍實施諭告文民籍法實施에 關야 內部에셔 人民에게 諭告 全文이 如左더라今에 民籍法을 改正發布 趣旨 從來로 戶口調査規則이 有나 其調査方法이 完全치 못 바ㅣ 有야 其目的을 達기 不能 故로 玆에 人民의 身分關係를 法律上的確히 고 同時에 一國人口의 實數를 正確히 知悉 必要가 有에 因야 本法을 制定 바ㅣ니 是以로 其趣旨 徵稅, 國籍, 又 犯罪搜索 等을 爲야 行이 아니오 實로 人民의 身分을 的確히 자고 에 不外 바ㅣ라 政府 此際에 警察官 憲兵 又 面長으로 一般 人民의 戶口調査를 命지니 此調査를 受 者 疑念을 勿抱고 極히 安心고 其事實로 答申야 調査者로 何等의 故障이업시 調査記入케 이 可고 毫末이라도 隱匿 又 虛僞의 答申을 야 犯法의 何爲를 行이 不可며 且一次 本調査를 終了 以上은 民精簿를삼아 各其 所轄警察官署에 備付고 又申告簿를 各面長下에 備置지니 故로 爾後의 身分異動假令, 出生, 死亡, 婚姻 養子 又 移居及其他 異動이 有 時 十日以內에 面長의게 其旨를 申告이 可지라 萬一 其申告를 懈怠히 거나 又 虛僞의 答申을  等事가 有면 法에 照야 處罰을 免치 못에 至지니 人民은 克히 此意를 自覺야 民籍法의 施行을 完全케 을 注意이 可 事라 얏더라",사회; 기사,642
布哇情形 續,韓民景況一 居處 農庄마다 各國移民의 家屋을 定야 一房에 二三人或四五人式居고 有妻子면 別設一家 農庄도 有며 或專給一房 者도 有고 沐浴及薪水 庄主가 供給홈二 衣服 氣候가 溫和으로 厚衣 不要고 單洋服으로 四時에 無碍홈三 飮食 處所를 隨야 移民들이 或別設廚房며 或有妻眷야 米奬菜肉等物을 韓國法으로 調和烹飪야 一箇人所食이 一箇月에 美金五六弗至七八弗假量홈四 事務 糖農은 自播種至刈收에 必要十六朔乃至十八朔時日故로 庄主及雇人이 日曜日及名節外에 休暇가 少無야 每朔二十六日과 每日九箇時 或十箇時間勞動홈五 雇價 一箇月에 美金十八弗(每弗當日貨二元卽韓白貨四元)로 爲率야 勞動日數多少 隨야 加減고 女人兒童에 雇金은 十一弗 或十四弗에 至며 機械間工匠과 鐵匠木手石手車夫等事務 比諸糖農면 等급이 稍高고 雇價도 每朔二十餘弗至三十餘弗을 得나 韓人은 忍耐力과 前進心이 不足야 此等事에 留意者가 姑無홈六 醫藥 大農庄에 病院을 設備고 小農庄에도 藥房이 有야 醫藥을 無價施給되 病院稅로 二十五錢 或十錢式 每人에게 每月收取 農庄도 有홈未完,사회; 기사,534
叙任及辭令,●叙任及辭令命奉常司提調叙勅任官三等  侍請院詹學閔衡植○命侍講院詹事▣勅任官三等  同知敦寧院事趙東完○命同知敦寧院事叙勅任官三等  宮內府特進官閔泳璘○任義州監理署主事叙判任官六等九品李誾珪以上十月十日慶尙北道管下郡守治蹟（續）寧海郡守李喆和  老錬之治吏畏民懷○順興郡守朴珉榮  慈諒爲心闔境安閒綜明視▣兼邑振刷○漆谷郡守劉膺烈  恩造如天憂分此地新譽已聞來績且期○豊基郡守  未差○盈▣郡守李丙瓚  古訓是式初政可觀○龍宮郡守張龍煥  漁陽歧麥古聞其謠合浦還珠今見伊人○河陽郡守尹▣善  政淡於水自▣琴鶴邑小如斗可惜枳鸞○榮川郡守李丙默  邑殘務劇胡不遄▣○▣化郡守赴金寅欽  未赴任○淸河郡守徐相冕  未赴▣○眞▣郡守吳任珪  未赴任○軍威▣守張漢基通敏才噐錬達台▣躳行村里督▣無遺○義興郡守趙秉瑜  聽之輿論俟何來暮○新寧郡守申勝休  日淺○延曰郡守朴珉準  移粟救急▣壇衛生○禮女郡守趙珪凞  未赴任○聞▣郡守金永年  嚴杖息猾竪碑有譽○知禮郡守安璋遠  求治益勤見利且明○咸昌郡守金基洙  氣品貫虹才優▣錦○英陽郡守鄭夏鉉  移粟賑飢一境頌患○興海郡守趙重翊  郡頌葺廨之勞村賴防匪之約○慶山郡守李啓弻屢捐殘廩實出愛民躬檢線道益勉守土○慈仁郡守李寅兢  自以老成倦于事務○比安郡守林秉斗  心切圖治獘局漸甦身先視事潰堰重完○玄風郡守安永重  惠及蝸屋捐俸而濟歛才試牛刀▣講而興學○高靈郡守䍜璇鎬  分米築洑乃其實政恤蔀束濕目是偉規○長署▣守文昌錫惠肉而老者安捐金而學▣勸剖决鄭流門無訟滯摘發似神村絕盜▣慶尙南道管下郡守治蹟晋州郡守李瑢敎  已有金▣舊績니 施此晋陽雄州홈○金海李根洪  曾聞人溫如玉이오 今見門淸似水홈○密陽趙鍾緖旣明練而老成니 信吏畏而民安홈○東萊鄭泳朝  荷此特地分憂야 盍念淵氷垂戒홈○蔚山金佑植  正在年富道遠야 務要先絕利心홈○宜寧金永基  邑獘已至此甚니 矯抺未知其策홈○昌寧孫瑢憲  來暮山水名郡야 非晩桑楡收效홈○昌原權益相  地是海濱遐遠이오 民誦文士雅量홈○居昌▣應▣  可惜棲遲鸞棘야 不憚薄試牛刀을○河東  未差○陜川李長稙  重離違暫曠務니 民久思賢太守홈○咸安李寅聲  非但地僻事簡이라 賴以雍谷做去홈○咸陽▣晶▣飭已本自謹愼이오 聽訟一出廉明홈○固城李康準  克遵法家儀型이오 兼晉循吏風度홈○梁山安▣禼  ▣原自是近厚이나 閱歷미 惜▣深▣○彥陽李在寅  每念特荷  恩迨야 果是一心圖報○靈山李容鎬  以若平日規模로 有欠案件疎忽○機張嚴信永  聽訟隨事綜詳니 闔境自然安靜○巨濟權軍勳  辦事足徵綜核이나 軆面有欠潔已○草溪李晳▣處官有條有理오 他事實心實惠○昆陽安敬煥  百姓曾誦來暮니 五馬緣何遲回○三嘉金永雲  信有詩禮典型이오 不愧長吏規度○漆原尹永稷  來守桑梓故鄕니 宜有竹馬歡迎○安義閔丙吉  日淺○山淸曹有承  屢典自有聲績이오 一事終嫌蹇裳○丹城鄭▣琦  官政固所願治이나 民情落訟者怨○南海金思澳  初手當此獘局니 勞心宜倍餘人○泗川尹順伯  天姿悃愊▣華이오 臨事▣綽有爲○熊川權錫九  早知百里▣檄이면 恨不十年讀書○鎭海朴兢來  以若初手殘局에 民方拭▣望治○錫南朴逸憲  持身淡恬如菊이오 臨事確有成竹,정치; 기사,1377
