dcterms:title,dcterms:abstract,nlon:keyword,length
勅令第一号,●勅令  勅令第一号議政府官制改正件第一條議政府난 左開職員으로 合成함이라議政  一人  正一品叅政  一人  贊政五人  專任內部大臣  外部大臣  度支部大臣軍部大臣  法部大臣  學部大臣農商工部大臣  幷贊政例兼以上幷  勅任一等叅贊  一人  勅任二等三品以上○第二條  議政은 叅政賛政과 各部大臣을 統率야 邦國經理난 責을 共任되凡百機務를 議政과 主任大臣이  奏▣▣共行이라○第三條  叅贊은 議政叅政과 各贊政을 輔佐고▣務를 整理난 責이 有함이라○第四條  議政은 叅政賛政과 各部大臣叅贊이 職務에 不謹거나 內外    勅奏任官이 過失이 有한쥴노 認난 時난 經議  ▣勘함을 得함이라○第五條  法律  勅令은 議政과 主任大臣이副▣함이 可함이라○第六條  議政이 有故한 時난 叅政이 事務를 署理고 議政叅政이 俱有故한 時난 賛政中  勅命을 承야 臨時署理함이라○第七條  各部署理大臣도 賛政의 權이 有한이라○第八條左開▣項은 會議를 經한 後上  奏請裁함이 可함이라  一法律  勅令案制定廢止或改正件  二歲入歲出預筭及决筭件三內外國債에▣한 件  四國際條約及重要한 國際條件  五  勅奏任▣의 任命及進退  但武官及司法官卒業人의 任命進退난 此限에 不在함이라  六官廳의 廢置分合과 各部의 專屬與否와 整理改革의 一切事項  七各部間主管權限의 爭議  八縉紳의 上疏에  禀處事  批旨를 承한 件九預筭外支出난 件  十租稅의 新設變更存廢並▣有地森林屋宇船舶等管理處分及電線鐵路礦業等開設에 關한 件十一特旨로 會議에 下付시난 件  十二內地有事時에 按撫等特別方法○等九條議政府會議에大皇帝陛下게셔  臨御시난 事도 有함이라○第十條  議政以下職員이 意見을 因야 何項事件을 不拘고 請議書를提出함이 可함이라○第十一條  各部大臣이 實病或其他事故가 有한 時난 各協辦이 政府會議에 代叅함을 得함이라○第十二條  本令은 頒布日로붓터 施行함이라○第十三條  光武二年  勅令第十八号난 本令頒布日로붓터 廢止함이라光武八年三月四日,정치; 기사,926
There are some difficulties in effecting a final settlement of the affair of,"There are some difficulties in effecting a final settlement of the affair of the Sugar Company, reports the “Japan Mail.” The Hundredth Bank, which is a creditor for the comparatively small sum of 130,000 yen, is said to claim that it has received some kind of promise from Messrs. Uryu and Sakawa, and that it consequently expects to have its debt paid immediately. But Messrs. Uryu and Sakawa naturally insist that an exception cannot be made in favour of one particular creditor, and there the matter rests. It was this unsatisfactory state of affairs which produced a fresh fall in the sugar shares on the 6th inst",기사; 정치,618
宮廷錄事,官報○宮廷錄事詔曰迨玆廣慶之會朕心嘉悅宜其有施惠潭霈之擧而囹圄之內其或絀而未伸寃轉愁苦者難保其必無言念無辜尤所矜憫其令法部陸軍法院各該裁判所六犯內外其情跡之果係可原者勿論已決未決精白審閱可以減等及放釋者卽日處斷毋得留滯其年七十以上十五歲以下幷特放釋以示欽恤之至意亦以爲導迎和祥 光武十一年一月二十七日詔曰統監府總務長官以下勤勞允合褒賞總務長官鶴原定吉特敍勳一等農商工務総長木內重四郞警務総長岡喜七郞幷特敍勳二等各賜太極章技師中原貞三郞特敍勳二等賜八卦章通信管理局長池田十三郞特敍勳二等賜太極章詔曰財政顧問官目賀田種太郞議政府顧問官須知分俱有勤務可紀其勞幷特敍勳一等警務顧問事務員之勤務者亦不可無示意補佐官補警視呼子友一郞特敍勳五等警部葛城最太郞酒本勇四郞幷特敍勳六等各賜八卦章通譯官警部勳六等渡邊鷹次郞換賜太極章 以上光武十一年一月二十一日詔曰際玆邦慶隣使來賀尤庸嘉乃日本特使宮內大臣子爵大勳田中光顯特陞賜瑞星大勳章隨員式部次長勳一等伊藤勇吉特賜太極章侍從武官海軍大佐大城源三郞特敍勳二等賜八卦章宮內書記官勳三等栗原廣太特賜太極章宮內屬林健太郞特敍勳五等宮內屬市野喜作警視廳警部高林喜平治幷特敍勳六等各賜八卦章 光武十一年一月二十三日掌禮院副卿閔丙漢辭職疏 批旨省疏具悉所請依施 一月二十六日宮內府特進官 趙秉弼辭職疏 批旨省疏具悉所請依施奉常司提調李貞烈辭職疏 批旨省疏具悉所請依施 以上一月二十七日,정치; 기사,601
叙任及辭令,官報○叙任及辭令   ○二月十八日任建築所技手叙判任官三等  岡田健藏 ○二月二十日任內部技師叙奏任官四等  山內圭一郞 ○二月二十三日任財務署主事叙判任官五等  今村壽 ○三月五日任會計檢查局主事叙判任官四等  一瀨千里△高松次郞太郞  林晃英  任財務署主事叙判任官四等△財務監督局主事兼度支部主事都渡千三郞  任財務署主事叙判任官二等△財務監督局主事兼度支部主事早川增太郞  任財務署主事叙判任官四等△財務署主事都渡千三郞  仝早川增太郞  兼任度支部主事△兼任稅關鑑定官補稅關監視官補  稅關主事野田秀輔△臨時財源調查局主事須永貞二郞  仝李東求  仝吉一龍  仝閔泳喜  仝尹永基兼任財務監督局主事△臨時財源調査局主事山本彌三  仝豐田衣俵  仝湯淺友三郞  仝松木榮翠  仝睦榮大兼任財務署主事△臨時財源調查局技手上原稻彥  仝有馬愛之介  仝山內助二  仝肥後才二  仝瀧四三  仝河野通亮  仝加藤正彥  仝水谷終次郞兼任財務監督局技手△臨時財源調查局技手兼財務監督局技手山內助二仝加藤正彥  兼任財務署技手 ○三月六日任財務署主事叙判任官五等  大原典恒 ○三月九日掛札季藏  太田黑宣三  任度支部技師叙奏任官三等△有川善太郞  西俣新吉  任度支部技師叙奏任官四等△依願免本官（一月三十一日度支部）警視廳警部趙彰熙△依願免本官（一月三十一日度支部）  財務署主事金相禹△依願免本官（二月二十七日度支部）  財務署主事瀧山靖次郞△免本官  財務署主事程基奭  右所管財務監督局長의報告據查즉該員이巨額의稅金을欠逋不啻라其他官吏의軆面을毀損行爲가尙有야官紀의振肅을難期라니似此官吏不可仍寘이기로官員懲戒令第一條及第二條에依야免本官△度支部主事韓翼敎  稅關監吏畠中凖一  依願免本官（以上三月五日度支部）△依願免本官（三月九日法部）  裁判所繙譯官補小野登,기사; 정치,797
敍任及辭令,官報●敍任及辭令中樞院議官 朱亮燮 仝 姜泳禹 仝 崔明鎭 仝 李康瑨 仝 朱培淵 仝 崔光憲 仝 朴善奎 依願免本官 ○六品 金準植 仝 崔景煥 仝 李止善 仝 李禹榮 八品 韓庚瑞 九品 劉翰禧 仝 崔基鎬 任中樞院議官敍奏任官六等 以上十月六日肇慶廟參奉 金芳鉉 和陵參奉 方達淳 淑陵參奉 申寅求 純陵參奉 金桂漢 思陵參奉 朴奎緖 順陵參奉 盧祺淳 靖陵參奉 鄭禧協 寧陵參奉 宋在悳 崇陵參奉 沈宗澤 箕子陵參奉 李倫沆 光陵參奉 李鐘林 康陵參奉 李彦鐘 章陵參奉 李翌 忠淸南道觀察府主事 權順度 仝 朴鴻陽 依願免本官 ○任肇慶廟參奉敍判任官八等 九品 李泳九 ○任和陵參奉敍判任官八等 朴明煜 ○任淑陵參奉敍判任官八等 金鐘龍 ○任純陵參奉敍判任官八等 安昞吉 ○任思陵參奉敍判任官八等 九品 具敦書 ○任順陵參奉敍判任官八等 九品 南廷七 ○任靖陵參奉敍判任官八等 六品 任百◈ ○任寧陵參奉敍判任官八等 九品 具敦植 ○任崇陵參奉敍判任官八等 九品 鄭宅朝 ○任箕子陵參奉敍判任官八等 朴相朝 ○命赤池御射臺五處碑閣直員 李秉呂 ○全興敏 韓閏英 朱鐘寬 張志奭 金賢泰 李源懽 李洪基 牟贊實 趙濟炯 李仕挹 任通信司電話課主事敍判任官八等 ○任宮內府水輪課主事敍判任官八等 尹鎬烈 ○任光陵參奉敍判任官八等 吳禹永 ○任康陵參奉敍判任官八等 韓弼煕 ○任章陵參奉敍判任官八等 金溶善 ○九品 金雲植 金炳珏 解法部法律起草委員 ○九品 金尙顯 沈萬澤 命法部法律起草委員 ○李埈成 許鈓 任忠淸南道觀察府主事敍判任官七等 以上十月七日內部主事 金雲洛 仝 尹瑢求 仝 李文和 依願免本官 ○金定濟 李建奭 權鐘應 任內部主事敍判任官六等 以上十月八日,기사; 정치,739
新版壹圓銀行券說明書,●新版壹圓銀行券說明書  從來發行 銀行券則本行이 大韓國中央金庫未在時에 調版으로 現今大韓國通貨로는 適有不合之由야 今般에 改善을 爲主야 第一回始次로 本券을 發行야 自今年陽八月一日로 爲始舊券과 同等通用케오니 其模形槪略은 如左홈    新版壹圓券模形의 總略△本券을 舊券에 比較면 形方이 稍爲短狹니 縱은 日尺二寸四分이요 橫은 四寸三分 長方形이니 舊券人像則無고 彩色과 文字等이 相異야 註解에 諺文을 多載며 印刷는 細雕 凸凹兩版式에 依야 彩版△表全面彩色은 濃淡二種의 靑色과 淡紅色을 幷彩야 右邊中部舊券人像地位에 花形紋彩을 圖 中의 壹圓一字을 大書고 其上에 記番號數을 朱書로 橫書며 下部에 券面金額은 在韓國各支店에셔 相換홈을 日文으로 明記△中央에 橫橢圓形의 空白을 設 中에 李花와 太極等韓國國章을 隱寫며 其上邊에 株式會社第一銀行券九字을 橫書고 直下에 本行徽章을 印寫야 左右로일원 二字을 分書며 空白直下에 韓國法令을 漢諺文으로 記載고 其下에 大韓國金庫株式會社第一銀行十三字을 一列로 橫書홈△左邊中部圓形에는 韓國水原府華虹門眞景을 寫畵고 其上部에 記番號數을 朱書며 下部에 日文으로 勅令에 依야 發行을 記載홈△裏全面은 濃紅色과 淡靑色으로 彩色야 右邊中部에 兩翼形紋彩을 寫 中에 英書로 一圓文字을 記載고 其下에 本銀行長과 支配人의 印章을 橫列로 分押홈△中央ㅣ邊에 英楷字로 株式會社第一銀行等言文과 下部에 此券面金額은 在韓國各支店에셔 日本通貨와 兌換을 韓文으로 記載홈△左邊에 英楷草字로 株式會社第一銀行과 一圓文字와 中央下部에 記載된 韓文과 同意 文字等을 定位記載얏기 玆以廣佈라얏더라,사회; 기사,798
獻議書,●獻議書正三品 李膺稙氏가 中樞院에 獻議은 昨報에 槪揭얏거니와 其全文이 如左더라窃聞琴瑟不調則 更張之라 니 現今 風俗之狃於習慣야 不適時宜者ㅣ 奚啻琴瑟之不調者也리오 我國之冠婚喪祭四禮 難有儒門之采備야 定爲普通之儀式이나 猶患其煩縟이어던 而況浮文濫式이 隨俗增加야 甚至有家家禮與稱家有無之流則 此豈謂不可損益之天秩者乎잇가 禮者 天理之節文이오 人事之儀則이라 故로 孔子曰 禮與其奢也 寧儉이라 시니 一切 浮文濫式之不可泥留於節文儀則之間은 不必多言而止也라 現時之痼獘 有甚於不調之琴瑟則 其宜汲汲然更張之라 是以로 窃附意見야 玆庸獻議오니提出議案而可否妥決시와 移照政府야 期圖實施則 公私幸甚左開婚禮 綵緞必以土産物染色用之事納幣 依禮儀當日早朝先行前期送綵多用火具之獘一切嚴禁事新郞 所着絺紗章服及新婦之首飾章服 等屬 一切 嚴禁고 奠鴈醮禮時에 男女幷用通常服事婚行 時에 左牽雨傘 燈籠과 鴈夫服色及多率下人之獘 一切 嚴禁고 但 許一二人陪行事于禮時 德應(덩)禁之以彩轎로 代用事手母及多率下任之獘를 一切 嚴禁고 但 襯己之女傭 一二人이 以通常服으로 陪行事 雨傘 燈籠을 亦爲廢止事新婦再三現禮禁之事宴需中 新郞新婦之高排上床을 一切 嚴禁事早婚之獘를 嚴禁事喪禮發靷時에 大小轝를 廢止고 以四人喪轝로 代用事方相氏와 魂車魂馬와 火具 等屬을 一切 嚴禁事但犯昏則只許燈籠炬火一二雙事返虞時亦同初昏에 發靷之謬習을 一切 嚴禁事方笠은 廢止고 以平凉子로 代用事下等人喪行時에 歌舞吹打之惡習을 一切 嚴禁事祭禮成服朝奠及大小朞時에 祭品은 物不過三色이요 高不過五寸事外道人의 留連討祭 等 獘習을 一切 嚴禁事,기사; 사회,753
前習不悛,義州威遠面三下端居朴成根이 前府尹閔丙漢在任時에 以黃金力으로 圖得捕鄕所야 府尹과 挾雜야 捕校一百四十餘名을 加置고 稍富饒다 百姓은 罪之有無 勿論고 發校捕捉야 家産을 沒數奪取 其間獄中에셔 杖斃 者도 有며 又私嫌으로 打殺 者도 有니 死者만 三十有餘人이오 該郡士班中文武官人은 所謂私典獄을 設고 自己之父兄及族戚을 打殺 者多數고 同時에 同面居 宋錫峻之先山에 所謂明堂處가 有다 風聞을듯고 每每奪取코져차에 송氏가 敗産後負債 不少고 但所存者先山松木而已라 不已放賣야 報債 次로 淸人에 得게 放賣얏더니 此朴漢이 此機를 乘야 卽是송氏를 捉囚고 諸般惡形으로 杖之曰爾何內國産物을 外國에 潛賣다고 無數亂打야 幾至死境之際에 此漢之牙客金尙田을 送야 曰爾之先山즁之葬地만 借給則放送다거날 송氏曰寧死연졍不許라니 第翌日에 更加毒形면셔 曰爾 當場打殺것다지라 不得已許給즉 卽爲放送지라 第幾日後에 山役을 施 徃見즉 一葬之地 姑捨고 甚至於妾之父母葬地지 合十有餘葬을 송氏之先墓未滿十步之地라 及其支脈이 列葬 故로 不然 理由를 說明즉 爾何爲言고며 更爲捉囚 故로 其時强弱이 不同야 退去矣러니 癸巳年에 該漢이 上京故로 前刑曹에 呈訴야 捉囚其翌年甲午日쳥戰爭時됨으로 洞開獄門時에 放釋되여 不知去處矣러니 丁酉春에 又爲上京 故로 更呈于法部니 其時大臣은 韓圭셜氏也라 原告被告를 詳細히 裁判後에 朴漢은 終身懲役에 處고 朴가之投葬은 自該郡으로 掘之케라고 平北觀察에게 訓令지라 송氏가 卽馳于平北觀察府則其時觀察使 徐相雨氏라 ◈檢一名과 義州郡守에게 訓令야 卽爲掘去고 諸般文簿를 還取하야 雪寃하엿더니 意外에 朴漢之役年이 其間減等되고 年限이 滿期되여 十年만에 今年五月分에 蒙放되여 下去하고 송氏 今年春에 自己之松木을 放賣하엿더니 此漢이 該松木買收 人의게 對하야 斫伐치못하리라고 防害다하니 噫라 彼朴漢이여 十年懲役에 猶爲不足하여 前習을 不悛다더라,기사; 사회,951
勅令第二十號,●勅令第二十號    警部官制  （續）第十四條  警部大臣官房에 秘書課 寘고 課長은 警務官으로 充 事○第十五條  秘書課에셔 左開事務를 掌 事一機密에 關 事項  二官吏進退身分에 關 事項  三大臣官印及部印管守에 關 事項○第十六條  警部에 左開二局을 寘야 其事務를 掌 事  警務局  庶務局○第十七條  警務局은 一等局이며 庶務局은 二等局으로 事○第十八條  警務局에 左開二課를 寘야 其事務를 分掌케고 課長은 警務官으로 充 事  警務課  訊問課○第十九條  警務課에셔 左開事務을 掌 事  一國內警察에 關 事項  二政事及風俗에 關 出版並集會結社에 關 事項  三外國人에 關 事項  四營業及風俗警察에 關 事項  五警察事務에 關 一應公文書類奏案起草에 關 事項  六國內道路森林土地衛生等警察에 關 事項  七制規定例에 關 事項  八各地方開港市塲警務署設立에 關 事項  九無籍無賴徒及變死傷其他公共安寧에 關 事項  十失蹤者瘋癲者不良子弟棄兒迷兒及戶口民籍에 關 事項  十一遺失物埋藏物에 關 事項  十二  銃砲火藥刀劒等管李에 關 事項十三水火盜賊消防에 關 事項十四警察官敎習과 巡檢召募試驗採用에 關 事項  十五動駕動輿와 儀式祭典葬儀와 其他羣集塲秩序保持와 巡檢派寘에 關 事項○第二十條  訊問課 左開事務를 掌 事  一特旨를 奉承야  皇室犯及國事犯과 其他人犯에게 秘密訊問에 關 事項  二勅奏任官拘拿에 關 事項（但拘拿 人犯이 勅任官은 先奏後拿되  皇室犯及國事犯은 奏蒙裁可기 前에 警部에셔 當該人犯에 所住家屋을 巡檢으로 圍守야 裁可를 經 後抅拿되 該人犯이 逃脫 患이 有 時 先行抅拿를 得 事項）三司法官의 令狀에 對야 各項人犯의 拿付에 關 事項  四重罪輕罪와 違犯罪와 其他犯過에 關 事項  五犯罪搜査에 關 事項六告訴告發에 關 事項七檢証及犯罪의 用에 備用 物品에 關 事項  八官沒物品及贓物과 遺留物品에 關 事項  九譏察別巡檢管派에 關 事項○第二十一條  庶務局에 左開二課을 寘야 其事務를 分掌케고 課長은 警務官으로 充 事（但各課事務가 殷繁 時 警務官五人을 臨時增寘 事）文書課  會計課                （未完）,정치; 기사,1052
사동 윤션젼 상씨 집에 그 일가 윤긔대씨가 우거,○사동 윤션젼 상씨 집에 그 일가 윤긔대씨가 우거 쳑질되 최아모가 참봉 자리를 어더 랴고 돈 일만량을 가지고 올나와 윤씨집에 기고 츌입 동안에 엇던 슌검 둘이 평복 사 나흘 더리고 달녀드러 두 윤씨를 결박고 그돈을 졔가 맛긴것치 몰슈히 가져 갓 최씨가 츄후 드러와 그 실을 듯고 돌탄 며 갓더니 윤씨와 친 호즁 사 나히 쇼파장에셔 소 판돈 륙쳔량을 고 강화를 다녀오마 고 가 윤씨가 맛타 두웟 익일에 최씨가 윤씨의 집에 차져간즉 두 윤씨가 맛 어 나가고 업 사이에 벽장을 뒤여 본즉 오륙쳔량돈이 잇스 그돈을  가지고 윤씨 드러온 후에 대 며 물을 가지고 사을 속엿다고 부족 젼을 달나 즉 윤씨가 어이 업셔 말기를 그돈은 일허 버리고 이돈인즉 호즁 친구의 소 판돈 이라고 셜명나 최씨가 맛 듯지 안코 싸호 즈음에 소 판돈 맛긴 사이  와셔 윤씨 드러 맛기돈을 노라고  그시비가 착란야 겻헤셔 듯 사들은 누가 올코 글으것을 분셕슈업드라고 기로 우리 드른 로만 긔록 노라,기사; 사회,542
權多權術,前陰城郡守閔晉鎬氏가 行賂圖郡運動은 前報에 已揭어니와 農商工部大臣權重顯氏 當今韓國內에 有名字 一等權貴家이기로 閔氏가 其氣勢 欽艶고 攀緣心이 湧出야 權氏의게 卑辭致書야 托以圖郡之事러니 權氏가 答書快諾지라 閔氏가 不勝之喜야 使其家人崔參奉某氏로 一萬元錢標를 權氏에게 密送고 迅速周旋을 千萬申托얏더니 權氏가 領標以後에 政府와 內大에게 雖爲公言主薦이나 慮或不成야 崔參奉某氏 招謂曰閔之事를 別般幹旋치아니면 事不可成지라 該一萬元標內에 六千元標一度를 今以付君노니 徃見金參領某氏고 使之紹介야 厥標를 某大臣에게 轉呈고 閔氏所請郡守一窠 緊托受諾 後에 吾則此事件을 初爲不知樣으로 政府會席에 公薦면 事無不成之理터이니 依此做라즉 崔參奉이 其言을 依야 該標를 某大臣의게 密呈고 其所懷를 詳佈얏다니 某大臣에 領標有無와 諾郡與否 姑未可詳이로되 權氏의 闔闢手段은 果是泣鬼神 錦囊秘計라 某大臣이 雖云眼明手快나 終當一頭地 讓지니 閔氏 可謂得良主人이라 夢刀吉期가 想在不遠이어니와 近日所謂郡守公薦이 類皆權大臣之公薦貌樣인즉 國事民情을 爲야 誠可寒心이라고 政界邊傳書鳩所報中에 滿紙悲歎얏기로 記載하며 崔金兩人의 誰某와 某大官之爲誰 次號에 更揭하노라,사회; 기사,599
There has been quite an excitement in the Cabinet caused by the memorial which,"HERE AND THERE.There has been quite an excitement in the Cabinet caused by the memorial which H. E. Pak Jungyang sent to the Throne in regard to the signing of the agreement with Mr. de Speyer concerning the Finance Adviser and Chief of Customs, by the Minister of Foreign Affairs, Cho Pyengsik. The translation of Mr. Pak´s memorial is as follows:?\""Through your Majesty´s gracious favor your humble servant has been in charge of the Finance Department nearly a month. But on account of the lack of technical knowledge of financial management on the part of your humble servant the affairs of the Department are not yet in the most satisfactory state for which your humble servant begs your Majesty´s gracious pardon.\""The matter of engaging foreigners in the Government service requires careful consideration and judgment. Therefore the recent proposal of engaging a Russian as Adviser to the Finance Department was not immediately decided by your humble servant and requested the Foreign Office to give the matter more careful thought before coming to a conclusion, besides, such matters must be brought before the Council of State for consideration of the whole Council. The law clearly states that all important affairs of state must be discussed by the members of the Council in its regular session and none of which becomes law unless the decision of the Council has been approved by Your Majesty. The i ea of engaging the Russian was not proposed by the Finance Department and the matter was never brought before the Council. The Foreign Office ignored all the requirement of the law and concluded the agreement on its own responsibility. Your humble servant is at a loss to know upon whose authority the Foreign Office has ignored the law of the country. The Finance Department is entirely ignorant of the terms of the contract nor is aware of the conditions upon which it was agreed. Your humble servant may be merely a figurehead in the Department therefore it may not be necessary to recognize your humble servant in such matters, but by so doing the rights of the Dep´t have been robbed and the law of the country has been thrown upon the ground. Your humble servant is not only ashamed of himself but he fears that the people",기사; 사회,2239
A TONGHAK CHIEF,"A TONGHAK CHIEFIn our issue of the 4th inst. we informed our readers that one of the original leaders of Tonghaks, Choi Puphun, had been brought up to Seoul. On the 30th May the Police Department transferred the prisoner to the Supreme court, with the following report:\""Some years ago, the riotous Tonghaks kept the two provinces of Choongchung and Chulla in disturbance by their robbery and violence. When the insurgents were supressed, one of their great chiefs, Choi Sihyeng, eluded the \""net of law\"" and escaped the penalty of death. This excited the indignation of the whole country. But fortunately, he and several of his followers were arrested in the district of Wonju. According to their confessions, Choi Sihyeng was converted to the strange doctrine (literally sinister doctrine) in 1865. It is known all over the country that he raised the standard of revolt in the year of 1893, pretending to serve a righteous cause. Barely escaping with his life, instead of forsaking his errors, he continued to deceive the foolish with his baneful charms. Considering the evil he has done, he does not deserve a moment of indulgence. Of his companions, Whang and Song followed Choi Sihyeng everywhere, being fascinated by the seductive doctrine. Pak Yuntai as a Tonghak, came to Seoul to supply food to Choi Sihyeng during his imprisonment. As these perverse fellows ought to be severely punished, we transfer them to the Supreme Court.\""In his confession, Choi Sihyeng, aged 72, said: \""Having long led a wandering life, I have no settled home. When you◈◈ I had a disease, but was too poor to receive medical attentions. Thirty-three years ago(1865), I met Pak chuns◈h, a cloth merchant in Kangwondo, who taught me the incantations of thirteen characters, viz: Si-chun-ju-cho-wha-jung-yung-sei-pul-mang-man-sa-chi. Another formals, chi-kui,-kum-chi-wen-ui-tai-kang, was given me for conjuring up spirits. Five or six days after reciting these formulas, my body trembled involuntarily, and I began to feel better though I was not entirely cured of my complaint. The \""doctrine\"" having made me whole, I propagated it gradually to many people. Those who believed in my tenets recognized me as their teacher, calling me by the name of Puphun or law Porch.\""In 1863 Choi Jei-woo, the founder of the doctrine was executed, being mistaken for a Catholic. His followers, desiring to avenge his death, came to Seoul in the spring of 1892. Several(?) thousands of them gathered in the city and memorialized the Throne.But failing to get answer to their petition, one of them moved that, disguising themselves as soldiers, they should first attack the residence of Mr. Min Yungjun. But the suggestion tell to the ground and the assembled multitude dispersed, all returning to their respective homes. All this time I remained in Chunju owing to sickness. Later on hearing that the Government was going to send troops to arrest us, some of the followers, not more than ten or so, counselled that we should set up an anti-Japan flag, and making the fair ground of Po-un our rendezvous, we should start an insurrection along the Han river near Seoul. The counsel met with opposition and while we were discussing various lines of action, Mr. Wo Yungjung, in the capacity of a pacifier, came and persuaded us to disband. At his second address, we dispersed. The revolt in the magistracy of Kobu began as a popular insurrection without being at first connected with Tonghaks. But, Chun Bongjoon, a leader of the sect, availing himself of the movement made the rising both political and religions. His invasion at Choongchungdo caused the Tonghaks of that province to respond hear◈ily to his call. I cannot from these fact, deny the charge that I have been a Tonghak chief.\""The old Tonghak chief is not in the Seoul jail awaiting further trial.We should like to know since what date our Foreign Olice has arrogated to itself power of altering the titles and ranks of the representatives of foreign Sovereigns accredi◈ed to our Emperor´s Court",정치; 기사,4028
彊域總論,彊域總論⊙山海經에 云 大荒之中에 有山 名曰 不咸이니 有肅愼氏之國이라 니 卽白頭山也라 一曰 徒太오 又曰 太白이오 又曰 長白이오 女眞은 稱曰 歌爾民商堅阿鄰山이라 고 丁氏난 以爲卽後漢書所云 蓋馬大山이 是也라 니 皆譯文之異也라 金大定中에 冊長白山神야 爲興國靈應王고 明昌中에 冊爲開天弘聖帝고 於山北에 建廟 備衮冕다가 後廢고 我英祖朝에 望祀北鎭이러니 今年에 始定五嶽 以是山으로 爲北嶽고 禮以中祀니 在今茂山郡西百餘里야 橫亘千里오 高二百里오 其顚에 有大池니 周八十里니 南流爲鴨綠江고 北流爲混同江고 東流爲阿也苦河니라 其山이 原自蒙古界來야 始入烏喇之西界 曰 虎坤堆니 北爲勒克山고 西爲黑兒蘇山며 南爲吉林峰니 卽自盛京으로 赴烏喇之大路也라 東北距烏喇三百七十里오 吉林大嶺은 分肅愼 夫餘之界야 以東은 古靺羯七部之地오 以西난 古扶餘 句麗之地니 今吉林西站으로 至盛京이 四百五十里오 其山(卽虎坤堆 下倣此)이 又東南爲額黑峯니 東北에 出易屯河고 其山이 又東南爲庫魯訥窩集(方言 山多樹木 曰 窩集)니 北距烏喇二百里오 其北一支난 北走爲佛爾哈山니 卽船廠之鎭山也오 又一支난 北走爲博屯山니 金完顔婁室之墓ㅣ 在焉고 其西北에 出黑兒蘇河니 南流入大遼河고 距烏喇南五百里에 又爲歌爾民朱敦니 方言에 歌爾民은 長也오 朱敦은 嶺也니 卽長嶺也라 渤海時에 設長嶺府于其西니 靺羯이 西通夫餘之大路也오   (未完),사회; 기사,672
袁張兩總督의 上奏,⊙袁張兩總督의 上奏 (前号續)況科擧之爲害 關繫尤重 今不能驟廢亦宜酌量變通 爲分科遞減之一法(中略)今宜略師乾隆時 減裁中額之法 擬請俟萬歲恩科擧行復將各項考試取中之額預計均分按年遞減 學政歲科試分科減盡 鄕會試分三科減盡 卽以科場遞減之額 酌量移作學堂 取中之額 俾天下士子舍學堂 一途則無進身之階 則學堂指顧而可以善興 人才接踵而不可勝用 膠庠所講求無非實學 國家所登進者 悉是眞才 政敎因之昌明 百度從而振擧 (中略) 至舊生 擧貢生員三十歲以下者易於改業 皆可令入學堂 三十至五十可入仕學師範速成兩途 其五十至六十 與夫三十以上不能入速科者 應爲寬籌出路 如再大挑 或揀或一次 或歲貢 倍增其額 或多挑謄錄 令其入舘 可得議敍 或擧人比照孝廉 方正員死照已滿吏 准其考成 三年一次 分別用爲知縣 佐貳雜職難免向隅 六十以上者酌給職銜 其有經生宿儒文行 並美而不能改習新學者 可爲各學堂經書詞章之師 現在捐納旣停寒野之士 不患其終無出路 應請勅下政務處援議施行 至於遞減中額 則請斷自宸衷決然必訂明降詔旨曉示天下 云云(下略)이라 얏난 右◈은 朱紕를 經하야 政務處로 下하얏난 如何히 決定난지 不知하되 各王大臣의 意見을 聞 則 刻下各省의 學堂이 尙未◈備하고 今에 減額을 遽行하면 偏頗를 不免난 故로 今次恩科난 舊例를 依하야 仍行하고 次回止科에 學堂設備가 完全을 待하야 再次請旨酌減하자 하난 듯하다더라 (完),정치; 기사,631
