dcterms:title,dcterms:abstract,nlon:keyword,length
The following placard was posted in conspicuous places throughout the city last Sunday,"LOCAL ITEMS.The following placard was posted in conspicuous places throughout the city last Sunday:\""Kim Hongeuk is an interpreter in a foreign legation. His only knowledge is the Russian language and his duties are to translate one language into another during interviews between our people and the Russians. But he has overstepped the province of an interpreter and has been interfering with state affairs concerning both the one at home and abroad. His department has been most outrageous towards both the high and the low and his language insulting in the extreme. The Government in ruled by this one Kim and other ministers of state have become his hired men. He has openly sold Government offices to the highest bidders and has caused the dismissals of those ministers who were not subservient to him. His immoral character shocks the hearts of all decent men. He has manufactured imperial decrees to suit his own advantages and delivered them to the judicial officials in order to imprison dignitaries of state to revenge his personal grievances. He has been in control of the palace so that no other official could have ◈ss to the palace without obtaining this man´s silent permission. No country can administer justice when such an outlaw controls the state. If he is not served as master the man who fails in this respect is no longer in the Government service, hence wickedness, deception and underhandedness reign supreme and straightforwardness, patriotism and manliness gradually disappear. Our forbearance cannot endure much longer this state of affairs and hereby proclaim to the loyal citizens of our empire our intention of praying the Throne to drive out all these pesterous insects from the palace and show to the world that our nation is not all composed of such characters.\""Signed by Ye of Yangkeun, Joung of Chungju, Joung and Kim of Andong, Ye and Im of Kangneung, Ho of Jungpeng.\""The headquarters of these memorialists is situated in Sadong in this city and the memorial they wrote was to be sent in on the 29th instant. It is said that this memorial will be signed by several thousand men from different provinces. It looks as though this movement had been premediated by these men because quite a large number of country men are coming in daily to join this company",기사; 사회,2294
原隊警報,●原隊警報 原州鎭衛隊叅領李範七氏가 軍部에 報告되 江原觀察使照會內에 現聞江陵三陟蔚珍等地에 何許不逞之徒가 穪以義兵고 出沒村閭에 侵虐平民之獘가 往往有之矣러니 連接蔚珍郡守尹宇榮報告則穪之義兵고 無賴遊食之徒가 自慶尙道로 日益添來하야 一唱百和에 盤據于佛影寺야 居峽愚民을 攫捉威脅야 勒聚徒黨이 已至百餘名에 彼有銃砲고 我無兵器야 防禦無䇿고 獘源이 層生이오니 迅速派兵鎭壓라바 挽近此等雜類가 托名於義兵 實行則匪徒라 此是朝家之已所痛禁더러 截嚴신  勅敎가 丁寧申複오시니 其在對揚之道에 孰不踢蹶奉行이리요 以此轉報于京部오며 玆又照會오니 趕速泒兵오셔 現聚 餘派作梗者도 一軆鎭壓오셔 以靖民憂케라얏기 依鎭衛別則例와 現即泒兵剿除이오 本隊在營額數가 寡少難排이온 中本隊로 距蔚珍이 四百六十里之遠이은즉 以若孤軍으로 深入危險之地가 恐或有踈虞이기 爲先以本隊兵卒中壯健者四名을 另擇야 使正校鄭壽達로 眼同야 起泒於丹陽站와 該站留駐土卒十名을 一軆領率고 馳往該郡야 該匪徒를 期圖掃平케고 玆以馳報라얏더라,기사; 사회,507
韓國在平和會控告之詞 合爾賓報謄載,英報近登錄韓和平會使上和平會総代表書署名者爲韓皇所派之三大臣書中所述錄下祇承皇命用昭告于貴總代表之前粤稽韓國自主曾于千八百八十四年爲각國所公認卽現在貴國亦未始不承認之也自千九百另五年拾一月십七日以後敝副相證見日人違背萬國公法藉兵權手强逼韓國異置其固有與國國際交涉之權利因此特將日人逞其狡謀肆其恫嚇破壞我一切法律政權之事詳明陳列折爲三條謹呈鑑察一切政事日人待韓皇之윤諾擅自施行二日人爲私利起見倖仗海軍勢力反對韓國政府三日人破壞韓國之一切法律風俗貴總統倘按公理而斷則可知日人之違背公法若何矣試問吾韓國旣爲自主之地豈能容日人干預我國際交涉而時震蕩遠東和平之局耶惟日人敗壞我國際交涉之權利故敝使等雖有敝皇全權使命而不得與於斯會此則敝使等所深惜者也今將日人在韓所行之政至弊使等啓程日止附呈鑑深冀貴總統加意此事蓋於敝國有絶大之關繫也貴總統若尙求詳情式欲得有僕等全權之憑據則請照知當無不惟命是從敝國以放棄國際交涉之權利殊非由韓之本意悉由日本用强力以壓制韓國之故所以特遣敝使等來赴愬於貴總統望濟弱扶危慨施助力使敞使等得與於萬國和平公會而得詳細申訴日人在韓一切之施爲則銘感無旣矣按韓入此請實爲公平윤當之至而韓皇竟以此故爲日人逼行退位不意和平會復行辭絶並不肯提議所請噫韓之境遇亦可哀矣然和平會者成立之本意原爲照萬國之公法求正當之裁判今和平會並韓人所請而不受則是開會伊始業已不正和平會允宜윤韓使之請而施以助力此則該會之誤也,기사; 사회,603
營口의 俄國民政,"⊙營口의 俄國民政北淸拳匪動亂時에 俄國軍이 營口로 猝然 襲來하야 營口一帶地을 占領한 後于今繼續하고 占領日(卽八月四日)을 當하면 俄人도 慶祝하고 又淸國人으로 하야곰 各戶에 俄國國旗를 懸하고 紀念祭를 盛行케 하난 俄軍占領後난 淸國各衙門을 直廢하고 稅關 警察 衞生 等 一切 權利를 掌握하야 舊稅關收入은 或 政廳諸般經費에 充고 新稅關收入은 俄淸銀行으로 야곰 保管켸 야 施政上에 稍히 整頓 模樣이 有나 其實은 壓制專橫난 虐政을 行야 甚히 不便不利되 淸商等이 營業上에 更히 他處로 轉移이 不利으로 此苛政을 不得已 服從야 戰戰營業고 俄國民政廳이 設施以來로 淸人과 俄人間에 許多訴訟이 有되 淸人은 一次도 得訟치 못얏고 民政廳에 採用난 俄語通譯者난 多히 山東人이니 海蔘威, 旅順, 靑泥窪 等에셔 流來 無賴輩라 不學無識야 利欲에 專力고 虎威를 借야 豺狼의 行을 逞고 同胞의 權利를 蹂躝야 恬然不顧난 者라 淸廷에셔 滿洲撤兵을 督促時에 營口民政廳交還者로 請求야 營口에 在 各國 領事가 撤還期日을 問 則 民政長官이 答야 曰 早晩間에 撤還 터이로 目下 經營난 事業이 完成치 못면 撤還치 못고 又此地民政廳은 滿洲問題와 關係가 毫無 則 撤退期日을 豫定 必要가 無다 얏다더라",정치; 기사,620
敍任及辭令,○敍任及辭令任內部次官敍勅任官二等 正三品 兪星濬 △任度支部次官敍勅任官二等 從二品 柳正秀 △任軍部次官敍勅任官二等 陸軍參將 韓鎭昌 △任法部次官敍勅任官二等 從二品 李圭桓 △任農商工部次官敍勅任官二等 正三品 劉猛 △命兼任陸軍硏成學校長 軍部軍務局長 李煕斗 △任內部書記官敍奏任官三等 正三品 吳在豐 △正三品 李健承 仝 羅壽淵 仝 閔元植 六品 柳成烈 仝 宋之憲 仝 洪鎭裕 仝 石鎭衡 任內部書記官敍奏任官四等 △正三品 李度翼 仝 金敎聲 仝 具羲書 任度支部書記官敍奏任官二等 △正三品 朱相翊 仝 趙漢璧 仝 趙漢鏞 仝 宋文賢 任度支部書記官敍奏任官三等 △正三品 閔泳五 仝 金命圭 仝 崔錫彰 仝 金淳貞 六品 成夏國 九品 申祐善 任度支部書記官敍奏任官四等 △任法部書記官敍奏任官二等 正三品 金基肇 從二품 李範溭 正三품 咸台永 任法部書記官敍奏任官四等 △正三품 張燾 仝 金晦秀 任法部書記官敍奏任官四等 △正三품 閔健植 仝 李會九 任學部書記官敍奏任官三等 △六품 金思默 仝 柳基泳 任學部書記官敍奏任官四等 △官立漢城日語學校副敎官鄭雲軾 兼任官立漢城日語學校書記 △依願免本官 度支部稅務主事 李侃宰 △任度支部稅務主事敍判任官七級 前主事 吳炯根 以上六月二十日依願免本官 秘書監丞 尹悳榮 △任秘書監丞敍奏任官三等 度支部參書官 趙漢璧 以上六月十九日秘書監丞 趙漢璧 奉常司副提調 鄭寬永 社稷署參奉 金德起 依願免本官 △任祕書丞敍奏任三等 正三品 尹悳榮 △任奉常司副提調敍奏任官四等 正三品 申性均 △兼任太醫院副卿 祕書監丞 尹悳榮 △任社稷署參奉敍判任官五等 昭寧園守奉官 方周燁 △任昭寧園守奉官敍判任官五等 九品 金德起 △六品 趙載鳳 仝 李浩升 任內部書記郞敍判任官三級 △六品 沈夏慶 仝 林鶴來 九品 李台永 六品 尹明燮 九品 沈弘澤 五品 曹秉善 任內部書記郞敍判任官四級 任內部書記郞敍判任官二級 六品 吳禧善 △任內部書記郞敍判任官五級 五品 金泰洛 △任內部書記郞敍判任官三級 五品 李升采 △任內部書記郞敍判任官五級 六品 元大圭 △任內部書記郞敍判任官四級 六品 全圭洛 △九品 趙弘圭 仝 洪承駿 仝 李玄九 六品 李庭珪 仝 鄭謙時 九品 權純九 任內部書記郞敍判任官六級 △任內部書記郞敍判任官三級 六품 崔鍾洛 △任內部書記郞敍判任官六級 九품 成斗植 △任內部書記郞敍判任官七級 九품 金纘濟 △任內部書記郞敍判任官四級 六품 金右濟 △任內部書記郞敍判任官七級 九품 嚴柱澤 △任內部書記郞敍判任官三級 六품 李鍾冕 九품 李完翼 六품 玄棖 任內部書記郞敍判任官七級 △任內部書記郞敍判任官六級 九품 李海鎭 △任內部書記郞敍判任官七級 六품 具然欽 △任內部書記郞敍判任官六級 九품 李瓚 △九품 吳命根 仝 朴廷來 仝 洪承耉 六品 金珍衡 仝 金希洙 任內部書記郞敍判任官七級 以上六月十二日,정치; 기사,1255
土本建築會社得認,●土本建築會社得認近日京城에셔 宋憲斌劉命均李命健諸氏가 發起야 大韓土木建築會社를 成立 意로 農商工部에 請願야 特認을 得얏다고 事務所를 大廣橋南川邊에 置얏 該會社의 目的인즉 大韓帝國  皇室幷政府에 係 道路水道及軌道의 築造防水隄堰土工幷  宮殿屋舍之建築工事를 主張担任며 兼야 個人의 家屋建築 工事에도 亦爲擔任從事다니 我國이 由來建築等事에 會社가 不立으로 許大 工費利益이 盡爲外人之吸収이더니 今聞該會社 資金及技術이 足히 絕大工事에도 擔任만다니 吾儕 非但設社 諸氏를 爲야 同情아니라 國家의 經濟本旨를 爲야 贊成不已거니와 該氏들을 爲야 一言의 忠告를 不辭노니 幾年前에도 某氏가 此等會社를 設立다고 美洞等地에 大書揭額얏더니 未幾에 旋又撤額고 歸之烏有얏스니 近日我國人의 所謂會社名色이 紛紛然月加日增되 舉皆有名無實으로 吾輩가 恒常有憾히여기라 今此發起諸氏 勉加注力야 如此好個事業을 剏設얏스니 十分完全고 十分興旺야 外人에 營利를 不做고 國民間一大利益的實業家를 作成쥴노 確信노라,사회; 기사,520
別報,盖演說이라 謂홈은 未盡之意를 擴張야 使之廣聞에 或喝采者도 有며 或反對者도 有야 明其事極其理이라 向日第四百四號申報欄內에 寄載이 未完 意가 尙有故로 今又更叩노이다 生은 平日에 漢文皂白을 外皮看來야 屢試科場에 平生을 誤送타가 現今競爭時代을 當야 已往에 不諫을 飜悟고 來者에 可追을 覺知야 文明에 有意야 航海를 東渡며 敺洲를 西涉야 新世界를 觀覽며 文明氣를 吸取코져 나 光陰이 衰矣라 百病이 侵骨고 生涯貧矣라 一銅難판니 奈何奈何오 야 金리友을 懇乞야 新書籍을 借讀며 妻子弟를 勸誘야 申報紙를 購讀지 年去歲來에 知識方針은 雖在人後나 團躰富强은 欲無讓頭키로 一寸舌을 强叩오니 大凡吾人은 二千萬同胞에 均是一分子也라 國步日弱을 孰不抑胸이며 孰不泣血이리오마 頑固한 僉君子 新學文을 發達며 開明學徒 榮進을 歇後고 愛國誠을 專務지어다 殘喘老骨이 自古歷代 枚擧키 難暇이나 挽今我한事蹟槪述노이다 김淸陰에 裂書와 三學士에 守節과 閔忠正에 節死은 生死을 不顧고 愛國誠만 注出니 惟我同胞 團躰上에 結盟며 諸公을 效則야 萬一이라도 獨立權에 盡力竭誠심을 至以爲榮홈,사회; 기사,562
쥬금 잘 다 남원 군슈 남슉희씨 쥬금을  셩이,원문 : ○ 쥬금 잘 다 남원 군슈 남슉희씨 쥬금을  셩이 혹 슐멱 사이 잇스면 잡아다가 쇽젼을 밧고 형벌을 주면셔 긔 일 쟝 고 송를 되 쥬졍질노 며 송셩에 곤쟝질  소가 마다 랑쟈 며 마다  폐문을 되 혹 졍에 나가셔 노다가 이 져물면 광한루에셔 폐문을 니 셩의 옥셜이 무쌍 며 원 갈니기 젼에 셕비를 셰워 놋코 송을 요구 니 사들이 그 비를 보고 욕을 아니 라 업더라고 누가 본샤에 편지 엿더라 번역문 : ○ 주금 잘 한다 남원 군수 남숙희씨는 주금을 하는데 백성이 혹 술 먹는 사람이 있으면 잡아다가 속전을 받고 형벌을 주면서 자기는 매일 장취 하고 송사를 하되 주정질로 하며 송성에 곤장질 하는 소리가 날마다 낭자 하며 날마다 개 폐문을 하되 혹 정자에 나가서 놀다가 날이 저물면 광한루에서 폐문을 하니 백성의 옥설이 무쌍 하며 원 갈리기 전에 석비를 세워 놓고 송달을 요구 하니 사람들이 그 비를 보고 욕을 아니 하라 없더라고 누가 본사에 편지 하였더라,사회; 기사,517
叙任及辭令,官報○叙任及辭令   ○一月三十一日鹽業試驗塲▣記秋尾淸見  任臨時財源調查局主事叙判任官  等△鹽業試驗塲書記兼農商工部主事內川辰雄任臨時財源調查局主事叙判任官三等△鹽業試驗塲書記兼農商工部主事山口德  任臨時財源調查局主事叙判任官四等△鹽業試驗塲書記張長春  任臨時財源調査局主事叙判四官四等△鹽業試驗塲書記松山安次郞  仝高宗勝喜  任臨時財源調查局主事叙判任官四等△鹽業試驗塲書記草野良七任臨時財源調查局主事叙判任官五等△鹽業試驗塲技手兼臨時財源調查局技手山田直次郞  鹽業試驗塲技手岸元納次郞  任臨時財源調査局技手叙判任官二等△鹽業試驗塲技手平井義人  任臨時財源調查局技手叙判任官三等△鹽業試驗塲技手中井毛吉郞仝野口莊次  任臨時財源調查局技手叙判任官四等△鹽業試驗塲技手多羅尾周助  仝今田龜市  仝市川信次任臨時財源調查局技手叙判任官四等△鹽業試驗塲技手村重竹次郞  任臨時財源調查局技手叙判任官四等 ○二月九日加藤友喜  能田潤身  上田憲章  任財務署主事叙判任官五等 ○二月十二日侍從院卿勳一等尹德榮  承寧府総管勳一等趙民熙  特陞賜太極章△宮內府大臣秘書官金東完  特叙勳五等賜八卦章 ○  月十二日任裁叙判書記叙判任官四等  金永旭中樞院顧問勳一等權重顯  日本國으로셔領受勳一等旭日大綬章  右該員에게領受勳章의佩用을  勅裁를經야准許二月四日表勳院）,기사; 정치,598
實心設校,全北金堤郡은 面不過十七이오 戶不過五千인대 境內有志諸氏가 現在學問世界를 際야 一校一塾의 設이 方今未遑을 挽歎야 前五衛將趙東宇趙東夏前主事趙주翰洪봉燁趙翰誠趙주行前通政죠宜淳前主事趙友誠김智鉉奎완김鳳션氏等十一人이 發起야 中和學校設立기를 決議고 각其資금과 境內義捐를 鳩集것시 合爲一千三百廿一圓二十錢也義捐각氏姓함與금額은 皇城新聞社의 揭載얏다거니와 校舍 該郡舘舍東大廳으로 處理하고 敎師一員은 延聘야 依規程訓飭使之開學之意請願於該郡矣러니 該郡守가 一邊은 報于觀察道則指令內直報于學部使之認準 事엿고 一邊은 報于學部矣指令內閱悉인바 該校規程에 依야 報明承認 後校務를 報部修理케지니 敎師 該校에셔 量宜延聘고 報明認准케 事이기로 舘舍東大廳를 八百圓금額를 預筭하여 力◈修理이고 校長은 本郡守擔任케하고 敎師 京인峴居李敎一氏로 延聘야 將次開學敎授터인대 當初此學校設立기 前에 郡內居某氏가 學敎設立次로 義금을 請集다가 何故을 因이든지 事不如意얏다대 금此죠東宇시가 以발起首頭학校設立이 完全成樣됨을 忿恨야 曰學校設立 我의 事業을 奪取야 名譽를 得고이라고 趙東宇게 悖談이 無雙이나 趙東宇시 一毫도 釣名求譽의 心이아니오 ◈端人民을 智識開導하기로 注意인 故로 其悖談를 聽而不聽하고 學校를 금旣成立 後 諸시가 首頭ㅣ 名과 學監之任은 辭하얏다더라,기사; 사회,653
愛妓砲兵,⊙(愛妓砲兵)湖南에셔 訪事 友人의 書簡을 見즉 光州地方隊中隊長 金潤昌氏가 本府妓生錦娘으로 雲雨之興이 酣濃야 山 重約과 水 深情이 百年의 偕老를 結盟 故로 千金을 不惜고 所請을 必施니 此로 以야 錦娘의 勢力이 一隊를 弄絡지라 然 故로 錦娘의 父가 驕心이 自滿야 本隊下士를 突然이 歐打야 一身을 運動치 못거 兵丁들이 相議曰 一隊下士가 么麼妓父에게 如此無理을 當니 우리가 엇지 一言이 無리오 고 錦娘의 父를 捉來야 一場惹鬧를 成얏더니 金氏가 該兵 六名을 査得야 惡刑을 重施고 營倉에 牢囚 後翌朝에 軍令을 布여 曰 該六兵을 砲刑에 處지니 座起를 擧行라 고 府外로 出야 該六兵의 軍裝을 脫고 砲刑을 將施 際에 其時惹鬧던 兵丁 三十餘名이 各其 服裝을 自脫고 砲前列立야 曰 作罪기 彼我一般이니 砲刑을 同受 것이 義理에 合當다 金氏가 得由치 못고 座起를 罷고 歸營야 該六兵을 營倉에 更囚고 嚴令曰 爾等을 軍部에 報 後砲殺리라  一隊兵丁들이 更會야 相議曰 金氏가 一妓를 愛야 六兵을 殺害코져 니 如此다가 吾等이 金氏의 手에 盡殺無餘다 고 一齊히 起擾야 錦娘의 家를 粉碎고 錦娘을 搜索즉 錦娘은 임의 金氏處所로 入얏지라 兵丁들이 該處로 驟入니 金氏가 惶怯야 衣冠을 裸脫고 赤拳單髻으로 逃走야 三十里外에 隱伏 一府가 우 搔擾지라 該府觀察使가 兵丁會集處로 出야 懇懇曉諭야 使之安頓케 고 該中隊長 金氏를 請來야 和好를 緊媒 金氏가 牛 一隻과 酒 數十斗로 犒餽 後에 因야 無獘히 되얏다 니 軍部에셔 知지 不知지 裏許 不識커니와 該尉官의 妄悖와 該兵丁의 妄動이다 嚴懲을 當 만다더라,사회; 기사,849
日俄兩國海軍力의 比較,"⊙日俄兩國海軍力의 比較日俄兩國海軍의 實力을 比較건 俄國은 現在 東洋艦隊에 바루짓구 艦隊의 半數以上을 加으로 看做고 更히 其艦種에 關야 進水後 二十年以上을 經過 甲裝艦及全速力二十節以上의 二三等巡洋艦은 實際海軍戰鬪用에 不適으로 此를 省고 砲艦 驅逐艦 水雷母艦 等 海戰艦隊의 實力을 左右기에 不足 小軍艦도 省고 但히 海洋戰의 戰鬪艦隊될 戰鬪艦 甲裝巡洋艦과 專히 偵察의 任務에 服 二三等巡洋艦만 標準 아 比較건 日本現在 戰鬪及甲裝巡洋艦은 合計 十二隻, 二三等巡洋艦은 合計 六隻이오 此에 對 俄國甲裝艦은 合計 十九隻, 同巡洋艦은 合計 八隻이오 其噸數에 至야 三十六年度初에 日本甲裝艦의 總噸數 十四萬五千七十七噸이오 此에 對 俄國甲裝艦의 總噸數 十八萬八千八百九十噸에 達 以後 日本에 新造艦이 一隻도 無으로 看做면 俄國은 三十六年에 三隻, 三十八年隻에 一隻, 三十九年에 一隻을 竣工고 三十九年終에 至야 二十五萬六千四百七十噸에 達 豫定이라 然나 實際勢力은 進水後 二十五年에 至야 半減고 以後 噸數를 從야 每年 平均히 遞減 것인 則 但히 艦數及噸數으로써 則實際勢力을 比較치 못 것이니 此를 比較랴면 先其遞減勢力을 噸數에 比例이 漸次 減去지라 今에 此方法을 因야 比較 則 今年붓터 五年後 (明治四十年度)에 至야 日本海軍의 實力이 俄國海軍實力의 五分一에 低下다더라",정치; 기사,688
普成中學校趣旨書,小學以入德고 大學以止於至善은 古者所以敎人之法也라 今之敎者 酌古而新之야 補有循序之즁占니 學界之入而止者ㅣ 不由是而進則不能也라 聲色이 非空氣之媒介則無以感耳目이오 源泉이 非江河之䟽導則末由放四海나니 敎育眞理가 苟無從中幹旋之機關이면 安能擴充其才而成其完全人格也哉아我國이 比文明列强之敎育이면 瞠乎後者久矣라 近纔着手於敎育이 殆十數年에 所施方針思想이 蹶然啓發於初程者 有小學校百餘所오 超然彷徨於空際者 有專門數種而 所謂中學校 僅官立一區而已라 隘◈一線이 豈能容全國進步리오 是其階級이 截然相懸야 如聲色之無媒介와 源泉지無䟽導니 豈非敎育界一大缺占耶아此 普成中學校之所由設也라 是校也 下以引小學之步武고 上以達大學之極度야 卓爾爲中道立脚占니 苟有能力者從之則庶其所止者至矣라嗚呼라 國家 重矣오 前程은 遠矣라 任其重而致于遠者 果非吾人之職責耶아 古語에 云行百里者半九十里라니 半卽中也◈ 人界前程을 假以萬里指定則入此校者 已行九十里라 豈可與畫地虧簣者로 同日而語哉아 今有各種課程이 徹上徹下야 ◈用無窮者 另揭廣告而陳其大槪니凡有志于學者ㅣ 馳直㘘泛虛舟야 互相勸進을 如경斯汲며 如第斯彙면我國燭立精神이 徂成一大團軆야 必將輝暎於競爭世界矣라 然則其進이 奚至즁道而止哉아 此又所以開普成專門야 以矦來者也夫뎌,사회; 기사,607
THE MEMORIAL OF THE INDEPENDENT CLUB,"THE MEMORIAL OF THE INDEPENDENT CLUB.On the 3rd inst. the Independent Club presented a memorial to the Throne. One of the most significant facts in regard to the document is that it was written in mixed script. This, in itself, is a bold step, breaking through the tradition and custom of the ◈◈urt which require that such memorials be written in Chinese. The Club, however, finds its justification for this departure in a royal decree issued some years ago authorizing the use of mixed script in all public documents. A free translation of the memorial reads thus:?\""Notwithstanding our ignorance and rudeness, we, your humble servants have the good fortune of living under Your enlightened reign. Actuated by the sentiments of loyalty to our sovereign and love for our country, we have established the Independent Club with the desire of protecting the interest of the Imperial Family and of maintaining the rights of the nation. Being thus minded for sometime past, we were overpowered by the sense of gratitude when we respectfully read Your Majesty´s decree of the 25th June. An ancient book says, ‘How great the word of a prince! The state may be made prosperous by a single word.´ Your Majesty´s gracious words inauguarate a new era of prosperity in our history. Hence, after expressing our joy in loud cheers for Your Majesty, we came to the following conclusion.\""Having laid the foundation of independence, and enjoying the rights of equality with the sovereign powers of the world, Your majesty announced Your high purposes to Your ancestors in a solem◈onth, and promulgated new laws and regulations among Your subjects. It can not be denied that the laws are good and the regulations are excellent. If they were carried out what anxiety need there be for a poor administration? But, how is it that the pure and the good have disappeared while the government is \""overrun\"" by the \""impure dregs\"" (of mankind)? He who cares neither for the realization of Your Majesty´s sacred desires nor for the advancement of wise and good men, retaining the office through shameless avarice of the salary?can such a person be a right man for the position of premier? Justice is unknown, and corruption runs riot. Great as well as small things, big as well as little offices are regarded as purchasable articles of a broker. This being so is the home Department in the hand of a proper man? Confusion reigns in the administration of the law while unjust decisions have transformed jails into pitfalls. Could this be so if the Department of Law had a good man? The commander does not know his soldiers while soldiers disobey their commander. Important martial posts are assigned to men whose only merit is their honorable caste while the absolute ignorance of military science is unable to enforce the rules of discipline. Is the portfolio of war held by a right man? In the sphere of diplomatic relations sincerity and honesty have been neglected while ignorance of the rules of etiquette marks the intercourse with foreign legations and consulates. To be scared by threats and subjected to contempt and insult?could this be so were the office of foreign relations occupied by a right person? Unequal taxes and ill regulated currency are multiplying swindles and diminishing the national finance. Can this show that the financial management is in good hands? In the name of teaching the youths of the land, salaries alone are wasted, and empty show are kept up in the place of substantial education. Does this mean that the interests of education are looked after by a proper person? Agriculture has lost profit and commerce is discouraged. Industry makes no progress while words and facts do not coincide. Are the interests of agriculture, commerce and public works represented by a proper man? The laxity of police discipline and guard in the Palace is such that crafty persons have access to Your Majesty while the loyal and honest are not permitted. Can it be said that police duties are under a capable management? Though called a bureau of advice the Privy Council is nothing more than a gate through which men are either advanced to, or dismissed from, offices. Can this mean that the function of the Council are properly discharged?\""These facts troubled us a great deal. In the decree Your Majesty said, \""Were there right men in authority need we fear that politics would go wrong?\"" it is, therefore, plain that Your Majesty has already known, without being told by us, that the ministers of state are not proper men. If they are not right persons, why does Your Majesty allow them to continue in office, causing You anxiety day and night, and provoking popular dissatisfaction? We pray that Your Majesty will speedly dismiss the unworthy persons, filling their vacancies with wise and food men, entrusting to them their respective duties. If this were done why should Your Majesty be worried for the maladministration of affairs?This lengthy memorial closes with a prayer that His Majesty, may, in imitation of the political institutions of the West, consult the desires of the people, giving the popular voice a share in the management of the s◈a and great affairs of the nation",정치; 기사,5189
資本家와 勞働者의 聯絡法,"⊙資本家와 勞働者의 聯絡法世界各國에셔 資本家와 勞働者 間에 意志가 䟽通치 못야 同盟罷業의 聲을 聞은  憂慮 것인 兩者 聯絡之道를 講고 此惡獘를 絶은 今日 急務나 아즉 勞働者를 滿足케 고 資本家를 安堵케  好方策이 無얏더니 此頃에 聞 바를 據 則 北美合衆國에셔 資本家와 勞働者 間에 聯絡之道를 開始코져 야 맛 一種 制度 作얏다 니 此制度 資本家 代表 委員 若干名으로써 上議院을 組織고 勞働團軆의 公選 代表者로써 下議院을 組織야 更히 兩院으로셔 推薦 協議員會를 設야 一切 利益問題를 協議랴 方法인 一種 立憲制度를 設이라 或은 兩院制度를 不取고 一院制度를 取 者도 有고 又兩處 立會裁判의 制를 設도 有지라 資本家가 此協議會의 議決을 服從아니면 勞働團軆가 斷然其下에 服從아니 터이오 且勞働者가 其議決을 不重히 넉이면 團軆聯合의 首長이 此를 除名此種 生業에 更投치 못게 지라 美國에셔 이믜 此制度를 採用 者ㅣ 有야 船渠業, 礦山業, 鉄道業을 安全히 從事다 云더라",정치; 기사,524
敍任及辭令,●敍任及辭令陞正三品 五品 郭致年 六品 徐丙俊 以上五月九日中樞院議官 安鳳律 仝 吳時慶 仝 鄭應謨 仝 金弘浩 仝 朴在夏 仝 李秉奎 仝 丁善秀 載寧郡守 金斗煕 茂長郡守 申佐煕 英陽郡守 李龍九 咸昌郡守 丁憙燮 城津港警務官 洪淳國 依願免本官 ○正三品 秦尙沃 豊川郡守 鄭道永 寧海郡守 徐敏淳 龍川郡守 吳煕源 厚昌郡守 李圭珍 九品 嚴東燮 仝 鄭京鎬 任中樞院議官敍奏任官六等 ○任咸昌郡守敍奏任官五等 正三品 金光濟 ○任厚昌郡守敍奏任官六等 正三品 李載植 ○任寧海郡守敍奏任官六等 六品 呂渭龍 ○任載寧郡守敍奏任官六等 前郡守 李敏祚 ○任英陽郡守敍奏任官五等 前郡守 丁憙燮 ○任龍川郡守敍奏任官六等 前郡守 金斗煕 ○任茂長郡守敍奏任官六等 龍岡郡守 李範錫 ○任龍岡郡守敍奏任官五等 前郡守 李龍九 ○任豊川郡守敍奏任官六等 海美郡守 金鴻圭 ○任海美郡守敍奏任官五等 前郡守 申佐煕 ○任鼇川郡守敍奏任官六等 六品 金永基 ○德源港警務官 吳根善 任城津港警務官敍奏任官五等 ○任德源港警務官敍奏任官六等 正三品 洪淳國 以上七月四日德源監理署主事 朴齊七 內部主事 李範俊 仝 沈相尹 忠淸南道觀察府主事 朴鴻陽 仝 尹益麟 中樞院議官 宋憲一 仝 高修鉉 仝 李圭龍 仝 趙然始 仝 金然郁 依願免本官 ○任德源監理署主事敍判任官七等 金柄鎬 ○車章祐 張錫煥 任忠淸南道觀察府主事敍判任官七等 ○九品 尹吉善 仝 趙宗善 仝 金仁環 仝 兪致勳 仝 具赫祖 任中樞院議官敍奏任官六等 以上七月五日,정치; 기사,671
