dcterms:title,dcterms:abstract,nlon:keyword,length
The Japanese Foreign Department has received the following telegram,"The Japanese Foreign Department has received the following telegram from Ottawa :-According to the Canadian Railway Department, the amount of money sent home by the Japanese residents in Post office money orders in 1890 was only $1,110. From that date, however, the sum increased yearly and by 1900 it reached between $200,000 and $300,000 annually. In 1906, the money thus sent to Japan rose at a bound to $447,567. Owing to the manner in which the accounts for 1907 were made up, the figures for only nine months are available, the amount for that period being $499,626. In 1908, the sum reached $739,522, the greatest amount ever sent. The money despatched from Japan to the Japanese in Canada during that year was no more than $9,090, so that the net amount drawn from Canada in this way last year was $730,000",정치; 기사,814
布達,○布達宮內府官制中改正 件을 左갓치 定奪이라 光武十一年五月三十一日奉布達第一百五十三號宮內府官制第二十九條中 「議定官六人勅任一二等」을 「議定官八人以下勅任宮內府協辦掌禮院卿經理院卿主」殿院卿內藏司長勅任理事例兼」으로 改正고 「參書官四人奏任」을 「理事專任五人勅任或奏任內三人以下勅任」으로 改定고 「主事六人判任」을 「主事專任六人判任」으로 改正고 主事次에「翻繹生一人判任」을 添入이라 同第四十條中「礦業」二字를 刪去이라同第五十八條中「와 判任二等 臣四等이 在職不逾一年半者와 五等 至八等이 在職不逾一年者」三十一字를 刪去이라宮內府官等俸給令第四條中 「判任官의 陞級은 規定을 別設 者外에 一般 官吏의 例를 准一으로 改正이라同勅任官官等表中 一二等欄內「制度局議定官」을 刪去고 同三等欄內에 「制度局理事」를 添入고 奏任官官等表中 「制度局參書官」을「制度局理事」로 改正고 勅任官俸給表甲號中 一二等欄內「制度局議定官」을 刪去고 同三等一二級欄內에「制度局理事」를 添入고 奏任官俸給表甲號中 「制度局參書官」을「制度局理事」로 改正고 判任官俸給表附錄判任官以下四十四字를 刪去야 左갓치 改正이라「侍御樂師內乘典讀典衛家令家從은 七級俸에 逾치 못이라」,정치; 기사,571
敍任及辭令,○敍任及辭令依願免本官 漢城裁判所主事 金宜均 △法官養成所敎官 陸鍾冕 任漢城裁判所主事敍判任官三級 △任法官養成所敎官敍判任官三級 六品 石鎭衡 △任法官養成所敎官敍判任官七級 李恒鍾 以上九月十二日寧陵令 金珽鎭 裕陵參奉 李廷弼 東明王陵參奉 趙鏞憲 崇善殿參奉 金煥斗 依願免本官 △任寧陵令敍判任官五等 禧陵令 李範鎔 △任禧陵令敍判任官五等 六品 金珽鎭 △任裕陵參奉敍判任官五等 徐丙斗 △任東明王陵參奉敍判任官五等 金尙燮 △任崇善殿參奉敍判任官五等 金顯禧 △命掌禮院稽制課分書記郞 林光勛 以上九月十四日命宮內府特進官敍勅任官一等 正一品 閔泳奎 △依願免本官 裕陵參奉 金思洪 △任裕陵參奉敍判任官五等 閔兢植 以上九月十五日正二品 鄭顯英 仝 權膺善 命宮內府特進官敍勅任官二等 △經理院技師 金宅宗 主殿院警務官 蘇允永 依願免本官 △任主殿院警務官敍奏任官四等 九品 李邦協 △觧兼任掌禮院掌禮 祕書監丞 洪性友 △命兼任掌禮院掌禮 祕書監丞 李恒九 以上九月十六日陸軍副將 申箕善 仝 李道宰 仝 李允用 仝 李鍾健 仝 閔泳綺 仝 閔丙奭 仝 尹雄烈 仝 李址鎔 仝 李根澤 仝 李鳳儀 仝 權重顯 仝 閔泳徽 仝 韓圭卨 仝 李根澔 仝 朴齊純 仝 閔炯植 仝 尹澤榮 陸軍參將 白性基 仝 朱錫冕 仝 李學均 仝 具永祖 仝 金昇圭 仝 玄暎運 仝 梁性煥 仝 嚴俊源 仝 張華植 仝 權泰益 仝 閔商鎬 仝 申泰休 仝 權重奭 仝 李漢英 仝 嚴柱益 仝 洪淳瓚 仝 吳普泳 仝 元禹常 仝 李南煕 仝 李起泓 仝 尹英烈 仝 金永振 仝 閔泳瓚 陸軍正領 申泰俊 仝 李根馨 仝 玄興澤 仝 尹喆圭 仝 李泰來 仝 申載永 仝 李健榮 仝 吉永洙 仝 趙轍煕 仝 具然河 陸軍副領 金在殷 仝 朴箕陽 仝 李寅榮 仝 李敏河 仝 金演蓍 仝 崔洛周 仝 趙宗煥 仝 金學顔 仝 朴彜秉 仝 朴元敎 仝 李基東 仝 姜璨煕 仝 趙民煕 仝 尹鎭佑 仝 尹元求 仝 閔兢鎬 仝 閔泳玉 仝 閔泳璇 仝 申性均 仝 張基濂 仝 張鳳煥 仝 宋文燮 仝 白南信 仝 柳爀魯 仝 孚秉禹 仝 李敏燮 仝 李敏軾 仝 李海元 仝 李南夏 仝 朴善斌 陸軍參領 李命夏 仝 李敏承 仝 李埈九 仝 李勝煕 仝 李漢星 仝 李敏稷 仝 李守鳳 仝 李東暉 仝 李鍾觀 仝 李容官 仝 李龍漢 仝 李敏和 仝 李容汶 仝 李東植 仝 李聖圭 仝 李鍾林 仝 李吉煥 仝 李秉奎 仝 李承七 仝 李承遠 仝 李大珪 仝 李斗璜 仝 李祖鉉 仝 李承鉉 仝 李圭植 仝 李容昇 仝 李璿載 仝 李容九 仝 李在華 仝 李範七 仝 李載恒 仝 成暢基 仝 金顯兌 仝 金命煥 仝 金用來 仝 金振澔 仝 李圭漢 仝 金漢景 仝 金潤昌 仝 金有鉉 仝 金漢鼎 仝 金瀅培 仝 金龍三 仝 金顯大 仝 金浚模 仝 金明齊 仝 安昌瑢 仝 鄭觀朝 仝 鄭泰奭 仝 鄭寅煥 仝 鄭禹昌 仝 朴台煥 仝 朴有泰 仝 朴文秉 仝 趙羲聞 仝 趙寧奎 仝 趙性勳 仝 趙存禹 仝 趙重萬 仝 尹顯求 仝 尹錫天 仝 尹泳成 仝 尹滋卨 仝 尹泳璣 仝 權鍾祿 仝 權友燮 仝 權泰哲 仝 權泰稷 仝 權成燦 仝 閔泳宰 仝 閔泳瑗 仝 閔大植 仝 申命沂 仝 申應煕 仝 申昌煕 仝 申泰根 仝 申林 仝 申泰煕 仝 申宅煕 仝 申翯 仝 具相祖 仝 具哲祖 仝 具懿祖 仝 具完喜 仝 張雲澤 仝 張容鎭 仝 韓鑅洙 仝 韓錫路 仝 韓仁敎 仝 韓正鎬 仝 韓鎭行 仝 南廷植 仝 南命善 仝 洪鍾植 仝 洪祐馨 仝 洪昌杰 仝 洪泰潤 仝 沈宖澤 仝 沈相璉 仝 兪鎭瀅 仝 白應濬 仝 白樂浣 仝 白樂均 仝 吳昌成 仝 徐景春 仝 徐相祚 仝 徐廷奎 仝 柳錫奎 仝 柳昇東 仝 柳冀元 仝 柳玩 同 蔡恒默 同 林相初 同 梁柱興 同 梁在薰 同 劉鳳烈 同 河相驥 同 姜昌煕 同 秦學純 同 全在興 同 全佑基 同 全冕朝 同 禹冀鼎 同 方興周 同 咸殷俊 觧本官 九月三日,정치; 기사,1698
大同會趣旨書,●大同會趣旨書  嗚乎라 我國이 素以文明有道之邦으로  列聖朝涵養兩露가 洽于人民頂踵야 歌詠  聖恩이 五百年于茲矣라 夫何挽近以來로 國事가 日非고 世俗이 日降야 政治則改善을 不得고 敎育則虛名만 徒擁야 上而國是가 不行고 下而民產을 莫保야 以至今日니 嗚乎라 大韓國中에 果有人乎아 有會乎아 今混沌이 再判에 列强이 先進開明야 大勢가 一變니 是는 國民이 責任을 擔負야 國家의 安寧을 維持고 國家의 權利를 保護이라 若非社會之團軆면 何以至此리오 我國則不然야 頑固者 時變을 不知고 開化者 外樣을 但飾야 言論이 相左에 猜忌가 輒生니 此 自忘其身이요 亦亂其國者也라 語에 曰達人은 處變고 愚者 守俗이라니 一日之內에도 朝夕이 殊暉고 一歲之中에도 花雪이 異節커든 今之人이 以春夏之時로 欲行於秋冬之令니 豈可得乎아 吾軰 亦一管見이로 糟粕古書야 忠君愛國之心이 灌于腦髓久矣라 迨此國事岌嶪之時야 一團을 組織고 命名曰大同會라니 趣旨則忠君愛國의 德性을 修養야 政治焉講究며 敎育焉實施며 財產焉安固야 國權을 獨立고 民生을 保全야 文明祖國에 子子孫孫이 萬歲를 唱코져오니 願我同胞는 先倡을 勿嫌시고 同志相助며 同心相愛야 本會의 命名을 勿負시와 時勢를 挽回고 國業을 興復 則譬컨 連抱之木도 細根에셔 生고 九層之臺도 纍土에셔 起과 同이니 同志同心고 同情同義야 使我同種으로 同亨太平고 同唱萬歲,기사; 사회,687
客來問我興亡事,董庵子독書于虛白之堂이라가 方欲倦而就睡터니 有客이 自遠方來야 寒暄纔畢에 斂膝整衿而問曰現今聖天子在上고 人心이 猶未忘韓니 中興之業을 可得見乎아董庵子喟然歎曰可以興矣요 亦足以亡矣니라 客曰興之與亡으로 相去甚遠이거날 子言之何若是模糊焉고堇庵子笑曰子毋怪吾言라 夫國之興亡이 自有道理存焉니 大臣이 賢明고 公議大行야 群有司布列中外而各職其職이라랴綱紀肅然에 萬機斯凝며 天人이 相應야 百祥이 湊臻니니 此乃國之所以興隆也라 今以三千里疆域과 二千萬人衆으로苟能如是行政이면 其興也勃然야 沛乎莫之能禦터이나 今之所謂大臣은 吾不知其何如人也로라 一賊도 尙可以亡國이온 況乃五賊이 列立이고非徒五賊이라 希其霑漑야 忘義而風附者ㅣ 將不知爲幾十百賊지니 一部奸黨이 盤據于中야 終使主勢孤危며 政權篏弄은이 所必至인즉 時事如此에 中興을 奚論이리요子不見夫鍾街大賈人乎아 百物之出納과 各人之酬接이 可謂繁矣이나 或不勞而坐致富厚며 或見敗而至於鬻屋니均是商業이로 其成敗不同은 非他故也라 由於任事人之得與未得인즉 國之興亡도 亦當如是지니 以此計之컨 豈不惕然可懼乎아況今日人之於韓事에 名雖保全이나 實則不然야 利我政亂而은 然傍伺니 縱使賢俊으로 滿朝며 薪膽立志야 專力于政治改善이라도其所中興을 未可以容易說及이거날 況以今日爻象으로 有何髣髴於萬一乎哉아 吾與子로 究竟是俘虜中人이니相逢에 祇可酌酒相慰야 以娛目前이라 何爲此無益之言야 增其憾恨爲也리요 子姑休矣어다 我今醉而欲眠노라 客이 不敢復請고 長揖而去러라,사회; 기사,706
官廳事項,●官廳事項全羅北道管下郡守治蹟全州郡守權直相  革雜市稅니 商旅願藏고 蠲窮戶布니 齊民咸頌이라 輕車熟路요 恢刃良手라○南原郡守  未差○古阜郡守李昌翼  决獄無滯고 戢盜有方이라 政令施措가 廉明鍊能홈○金堤郡守慶  鈺  白首爲治가 丹心圖報홈○泰仁郡守孫秉浩  三載分憂가 一副成規홈○礪山郡守  未差○錦山郡守柳濟寛淳慤之姿요 老錬之治라 吏莫售奸고 民咸頌惠라○益山郡守全炳宇  有條有理니 不煩不擾라 公私均宜오 吏民無獘홈○臨陂郡守白南圭  捧稅也公고 聽訟則明이라 勵精圖治나 來效可期라○金溝郡守李鍾昇  旣勤檢稅고 日嚴戢盜라 三載居官에 一心圖治라○扶安郡守張榮翼  兩載爲治가 一念勤孜라○咸悅郡守崔壽昌  恩荷偏重니 志宜圖報라○茂朱郡守金善圭  賢侯初政이 遠近播頌이라 吏奸先戢고 民瘼將蘇라○淳昌郡守趙重觀  捐捧而勸學니 儒化漸進이요 設規而禁技니 民俗復新이라 徯來何暮오 咸曰我侯라○任實郡守林鏞炫  才本通錬고 治又誠勤홈○鎭安郡守張榮國  績旣著於隣壤이오 譽方蔚於闔境이라○珍山郡守徐相璟  先捐薄廩니 蠲布也均고 且恤窮蔀니 减賭焉平이라以若良材로 惜屈小邑더라○萬頃郡守金閏煥  西譽已聞에 南績復睹라○龍安郡守李起相  初手爲政이 姑無毀譽라○高山郡守金奎鉉  修身儉約에 臨事綜詳홈○沃溝郡守崔永運  由限已過에 民恐或失이라○井邑郡守尹益炳  處官如家에接人則厚라○龍潭郡守張世奎  愷悌其人이 嚴明之治라○雲峰郡守鄭▣琮  人其玉溫이요 政若水淸홈  長水郡守金相一  恩威幷施에 吏憚民懷홈○求禮郡守申澤秀  古家規範이요 良吏手段아라,기사; 정치,715
郡守奏本,⊙郡守奏本本月十七日 內部의 蒙裁 各郡守奏本이 如左니古阜 尹肅榮 利川 李種聖 宜寧 鄭鳳時 富平 朴基昌 高靈 張悳根 益山 吳宖默 眞寶 盧泰愚 莞島 金善一 保寧 權聖洙 黃澗 閔明植 漆谷 蔡龍臣 寶城 李長稙 仁同 張錫五 郭山 金佑植 陽德 李台稙 朔寧 金寧漢 泗川 李丙儀 始興 李峻奎 煕川 李泰稙 鳳山 洪世泳 居昌 尹榮升 高陽 李周鉉 陽城 申容均 陽智 南啓述 安山 李源商 楊口 崔英根 陰竹 尹奎善 陰城 宋鐘徽 燕岐 李範紹 泰安 李基奭 結城 李年夏 禮山 徐載雨 南平 鄭海魯 任實 具源謨 漣川 金鎬承 溫陽 金永雲 文化 閔泳錫 魯城 趙漢肅 天安 閔泳善 鴻山 趙用煕 綾州 安翊煥 高山 兪果煥 巨濟 金煕元 知禮 李根榮 南海 李倫軾 咸陽 李元煕 河陽 洪悳周 臨陂 金榮顥 義興 金奎衡 大邱 金炳定 寧邊 宋鍾冕 光州 權在允 甑山 李敎承 陜川 權鍾振 智島 金永年 利原 禹應疇 康翎 杜遠炯 鐵山 金蘭圭 漆原 玄暎運 平山 權在運 榮川 鄭淑度 沃川 金錫珪 長城 兪起濬 盈德 孫基馥 春川 金宅圭 長興 李憙翼 金山 林鏞炫 河東 姜永吉 豐基 閔泳一 永春 張錫岐 雲峯 李敏星 慈仁 閔致殷 祥原 李喆和 順興 張龍煥 成川 金年圭 宣川 洪건【土+建】 寧遠 李煕珉 廣州 金弼鉉 珍山 李載憲 渭原 金榮澔 朔州 鄭益鎔 懷仁 文昌錫 泰川 趙鼎允 樂安 徐彰輔 旌義 金煕胄 濟州 金昌洙 義州 金有鉉 定州 李義悳 谷山 崔基柱 安邊 崔勳柱 高原 朴馨來 慶山 黃崙秀 龜城 金昌燮 定平 楚禹燮 文義 金炳宇 抱川 李哲鎬 順川 李憲榮 洪川 徐丙壽 突山 崔正益 通川 李胄夏 麟蹄 李昌翼 槐山 安祺瑢 長淵 朴在華 安岳 鄭顯哲 淮陽 申鉉九 鏡城 李鐘漢 吉州 朱哲濬 穩城 韓昌敎 長鬐 成輔永 舒川 丁大緯 金堤 吳應善 狼川 尹斗漢 載寧 金斗煕,사회; 기사,824
豐伜辨明,●豐伜辨明  豐基郡守李載馨氏가 去六月三十日에 義兵檄文踏印 事로 免本官얏 原來檄文에 押捺 者 印이아니라 郡守圖章인 其僞造이 明確無餘기로 該氏가 先次政府에 請願야 其暗昧 事를 辦明고 其僞造 者를 跟捕야 正法게라고 再次統監府에 長書야 警察支部에셔 誤察誤報야 無罪 人에게 惡名橫加을 說明야 其槪意가 如左니該郡之初無匪徒와 亦無本人之千涉은 擧世之所共知어이와 踏印 事 如此히 無據黯昧 事가 豈有乎잇가 本年六月二十九日에 日本憲兵軍曹星川主計筭六名과 通辯申常億이가 何許義兵檄告文一度를 持고 調查次로 該郡에 來抵얏 其檄內에 大將은 金源俊이라고 其下에 豐基郡守李載馨閣下醴泉郡守金炳黃閣下龍宮郡守張龍煥閣下라 列書고 獨豐基郡守姓名下에 郡守圖章을 捺야 該郡原章과 相凖즉 檄文의 捺 圖章은 豐基郡守之章六字內에 豐基二字 漫漶不明고 郡守之章四字만 只有 原禀의 郡字 其右部를 邑으로 刻야거 檄文의 捺 僞章은 有部를 左部로 刻야스며 原章의 章字 立의 下畫이 相齊거 僞章은 立의 下畫이 曰畫에 長며 原章章字의 曰字㨾은 平方形이거 僞章은 環圓形이라 彼此相凖에 邑部齊長方圓이 大不相合야 他人의 僞造가 立卽卞白고 其時該憲兵言內에 當以此辨明報告다고 後日에 証據기 爲야 名片一個를 贈遺얏고 其後翌日에 該道觀察府로 詳明報來란 訓令이 又到야 亦爲據實修報얏더니 調查之前에 已因前報免官얏스며 該觀察使申泰休氏가 殿最時에 貶下지라 其貶辭에 曰事有失錯니 愛而莫助라지라 電報로 其失錯 事이 何事인지 其理由을 回示라얏더니 回電內에 義兵通文踏印事件이라니 以此一箇虛僞之事도 一則日本警察이 見欺誤報얏고 二則內部에셔 見欺誤免얏고 三則該觀察이 見欺誤貶얏시니 世上天下에 寧有是事乎아얏더라,사회; 기사,866
The commander of provincial troops in Whanghai reports to the War Office that a,The commander of provincial troops in Whanghai reports to the War Office that a few days ago he received an official communication from the Magistrate of Shinkei to the effect that some fifty Japanese came to that magistracy and dug away a large quantity of ginseng from the plantations near the magisterial seat. The Magistrate could not stop them from carrying the ginseng away so he desired the commander to give him help in checking the Japanese from smuggling it out of the country. The Commander immediately sent ten soldiers to the magistracy but the ginseng has been already shipped from Chopo (a sea port town in the district). The soldiers captured seventeen Japanese smugglers but they could not do anything with them and they were soon released. The Commander requests the War Office for instruction as to what should be done with such prisoners,기사; 정치,857
一債再徵,⊙(一債再徵)忠淸南道恩津郡道谷面熊田里 居하 前參奉 李廣魯氏가 癸巳年春에 礪山郡松山 居하 前禮山郡守 尹相大氏의 舍音 林敬在를 因하야 畓一石十七斗落文券을 尹氏家에 典當하고 葉錢一千四百五十兩을 債用엿 利子 每百兩에 正租 二石式 酌定고 限은 三年엿더니 甲午春에 該錢을 報償기로 八百兩을 爲先林敬在게로 馱送니 林敬在가 領收고 零條 俱邊租야 今秋에 持來면 杳券을 覓給마 더니 其秋에 東擾를 緣야 備報치 못고 乙未秋에 畢報랴 즉 林敬在 言內에 錢主가 過限하엿다 稱하고 該畓은 移作한다 하기로 李氏가 呈郡呈府타가  法部에 上訴하야 嚴訓을 本郡에 到付하고 裁判하 林哥의 말이 錢一分도 當初 未捧이라 하기로 該錢領去人 李萬奉으로 對質니 林也가 理屈야 其子의게로 推委니 該郡守 南圭煕氏가 林哥의 子와 李萬奉을 牢囚니 林哥 本以該郡老吏라 官屬을 嗾囑야 李哥를 獄中에셔 嚴刑야 曰 該錢을 領去치 아니엿다 면 生할연니와 不然則 死리라 니 李哥가 怯於威力야 翌日 官庭에셔 林哥의 所誘를 依야 對答한 本郡守가 李廣魯를 落科시기고 林敬在의 錢領收標 還奪繳消고 林哥의 誣訴를 從야 元錢 一千四百五十兩과 利子를 依數報償고 該畓을 還退라  李氏가 再徵함을 寃抑야 裁判所에 更히 呈訴한다더라,기사; 사회,634
京釜鐵道案의 可决,⊙（京釜鐵道案의 可决）日本의 京釜鐵道速成案을 衆議院은 本月六日에 貴族院은 本月八日에 可决되얏 今에 該鐵道速成建議案의 說明書를 據즉 明治卄七年（甲午年의 暫定條約은 京釜京仁兩鐵道敷設權을 日本政府及日本人의 會社에 與기로 約얏더니 京仁鐵道 二十九年에 美人에게 歸有얏스나 其後三十年에 日本人에게 更附고 京釜鐵道 二十九年붓터 交涉야 三十一年에 日本人에게 敷設權을 與 契約을 締結얏 京釜鐵道의 延長은 三百哩니 此鐵道落成 日은 日本馬關에셔 京城지 二十時間이 未滿야 到達지라 韓國과 日本의 貿易은 輸出入總額이 千餘萬元에 至야 韓國貿易額의 半을 占고 且京釜鐵道 韓國三南地方을 通過데 最必要 鐵道오 韓國에 在留 日本人一萬數千名中六千은 釜山에 居住고 九州地方에서 釜山附近에 出沒 漁船은 其公許를 得 者―三千艘니 公許를 得치못 者와 合즉 六千艘에 多及고 漁民의 數가 三萬에 至니 此로 觀더라도 京釜鐵追 日本人의 手로써 速히 敷設이 可고 韓國에서도 文明 利噐를 供給이 今日急務라 故로 同國을 爲야 交通機關을 完備케을 善隣 誼에 日로 務望라 此鉄道 將來歐亞兩洲의 鉄道幹線될 効望이 有것이 西伯利鉄道及東淸鉄道가 完成케되면 法京巴里붓터 大連灣及海蔘威에 至기지 十五日間이면 到着케될터이니 若京釜鉄道를 東淸鉄道에 連絡면 歐羅巴에셔 日本지 廿一日이면 達지라 京釜鉄道의 敷設權은 三十四年九月에 其期限이 滿了고 韓國은 八九月이면 水流氾濫야 測量에 不便고 一二月도 氷結야 測量에 適치못니 速히 敷設計畫에 着手기를 要노니 此鐵道에 對야 內地의 例를 據치 勿고반다시 特別條例로써 特別規定을 設함이 可다얏더라,기사; 사회,830
"No man in Korea, just now, has more influence than Yi Yongik, the Director General","No man in Korea, just now, has more influence than Yi Yongik, the Director General of Mines. he has made himself an indispensable favorite to His Majesty by his ability of supplying gold to the palace. His nephew, Yi Yunchai, the magistrate of Yong◈ung, devoting his time and energy to gold digging to the utter neglect of his magisterial duties-got into trouble with the Governor of Hamkyeng. His powerful uncle obtained a letter of an influential minister asking the governor to be indulgent with the gold-loving magistrate. T◈e◈e facts were sometime ago published in the Mai il Sinmun. On the 16th inst, Mr. Yi Yongik, the Director General of mines, and the Superintendent of Mint, went to the Department of Agriculture and Public Works and in passionate words declared that it is an outrage to have granted sanctions. to so many papers in a country not much \""larger than a man´s palm\"" and that the kingdom would suffer great calamities should the papers be allowed to continue in their mad carrer of publishing all sorts of falsehood, such as concerning his nephew",기사; 정치,1070
隆煕三年拾月壹日 官報,部令內部令第五號地方費會計規則 (續)第四條 會計年度經過後에 至야 歲入에 不足을 生고 歲出에 充키 不足 時 翌年度의 歲入을 繰上使用을 得第五條 過年度에 屬 經費의 支撥은 現年度豫筭定額에 對야 出給命令을 廢이 可前項의 支撥額은 其所屬年度의 豫筭定額中不用된 金額을 超過을 不得第六條 地方費에 屬 現金 又 物品의 出納은 政府에 屬 當該出納官吏로 야금 此를 掌케  但漢城府尹及觀察使 別로히 出納官吏을 命을 得第七條 地方費에 屬 現金은 漢城府及각道所在銀行에 預金고 府尹 又 觀察使의 命令에 依야 支出이 可第八條 左에 揭載 事項은 預先內部大臣의 認許를 受을 要壹 歲入歲出豫算으로써 定 者 除 外地方費의 負擔이 될 義務를 擔任하고 及其權利 擲棄하 事二 壹時借入金을  事三 翌年度의 歲入을 繰上야 使用 事四 侍別會計를 設置 事五 繼續費를 定고 又 此를 變更 事六 豫算外의 費途에 充用키 爲야 豫備費 支出 事七 預筭各項의 金額을 流用 事八 翌年度에 預筭定額을 推移 事 (完)道令京畿觀察道令第貳號地方費賦課金賦課規則은 左와 如히 定隆煕三年九月二十七日京畿道觀察使 金思默地方費賦課金賦課規則第壹條 地方費에 充用 賦課金의 課目及課率은 如左壹 地稅의 附加稅 本稅百分의 五二 屠場稅屠牛壹頭에 對야 金壹圜屠䐁壹頭에 對하야 金貳十錢屠羊壹頭에 對야 金二拾錢三 市場稅 放賣價格百分의 壹第貳條 地稅의 附加稅 本稅와 同時에 此를 徵收附加稅徵收에 對야 國稅徵收에 關 規定을 準用第三條 屠場稅 翌月五日內에 此를 徵收第四條 屠場主 每月末日을 限고 其屠殺數를 財務署에 申告이 可第五條 市場稅 開市마다 此를 徵收但常設市場에 在하야 翌月五日內에 此를 徵收第六條 市場稅 壹市場 又 數個市場마다 財務署長의 認許 市場管理人으로 야금 此를 徵收케 第七條 市場管理人은 市場의 開市及其放賣價格을 開市마다 財務署에 申告但常設市場에 在야 市場管理人은 每月末日을 限고 放賣價格을 財務署에 申告이 可第八條 第四條及第七條의 申告 怠히 거나 虛僞의 申告를  時 五圓以下의 罰金 又 拾日以의 拘留에 處附則第九條 本令은 隆煕三年十月壹日부터 施行,정치; 기사,1081
THE PEKING LEGATION GUARDS,"On Sunday morning, the 14th ult. there was a great spectacle at the Chien Men Railway station, Peking. All the foreign Legation guards sent guards of honour under the command of an officer to bid farewell to the section of the German detachment which left for home There were not only soldiers at the station, says “Chinese Public Opinion,” but the platform was filled with various officials, high and low, diplomatic, as well as military and naval, from each of the foreign Legations. “Uniforms were in the plurality,” says our contemporary, “but many of the fine Lady costumes were also admired as well as the ladies itself who had come for the last time to see off the German military friends who were on the point to travel back to the Fatherland.” We hope the ladies feel flattered with our Chinese contemporary’s hold attempt at gallantry.Major Loen, and the officers who accompany him home, took the larger section of the German detachment. “Of course we like to see the German military friends in our midst,” concludes the Chinese journal, °and will always welcome them when they visit us, but now as there are such strong contingents of foreign-drilled Chinese forces in and around Peking therefore it is evident, what the Germans in great recognition by all have done for the quiet of foreigners and Chinese alike in our capital, this no doubt will be carried out faithfully by our own men. They protect the foreigners in preference to our own people so that no cause for troubles will be forthcoming.”",정치; 기사,1512
日俄媾和條約正文,雜報日俄媾和條約正文◎本月五日에 日俄兩國全權이 調印 媾和條約의 正文이 槪畧如左하다 云하니第一條 日俄兩帝國主權者와 及其兩國臣民間에 平和親交의 再立을 相約이라第二條 俄國皇帝陛下 政治經濟及軍事的에 由야 日本이 韓帝國에 優越 利益이 有을 認識하고 俄國은 日本이 韓國과 共同야 必要로 認知 韓國의 施政保護監督의 手段에 反對치 아니을 約고 且俄國民及俄國의 起業은 他國臣民의 起業과 同一 待遇를 受케 이라第三條 滿洲의 地 日俄兩國軍隊가 同時에 撤退기로 互相同意고 兩國은 此撤退에 對야 利益의 關係가 有 者 兩國의 地位를 絶對均一케 이라私人及私立會社에셔 獲得 諸般權利 依然히 存在을 不妨이라第四條 旅順口及靑泥窪에 關야 俄國의 有 權利와 並其聯接 土地海面을 全然日本의 所有로 移되 俄國臣民의 財産及權利 保護尊重이라第五條 日俄兩國政府 淸國이 滿洲의 商工業發達기 爲야 執行하 一般 手段[手段은 各國에 對하야 不可不同等]에 對하야 何等의 障害를 不加하기로 互約이라第六條 滿洲鉄道 寬城子에셔 日俄間一致야 作業하되 此二枝線은 俄國이 本鉄道建設하기 爲하야 淸國假條約에 依하야 獲得 総權利를 其所屬枝線과 共히 讓與을 條件으로 야 專혀 商工業에 使用고 日本이 同國에 所有되 鉄道支線과 關聯 若干의 炭礦을 獲得얏스나 私人의 團体와 私立會社의 權利를 尊重히 이라日俄兩締約國은 抛棄 土地에 各各其適當으로 認하 事를 企圖에 絶對의 自由를 保有이라第七條 日俄兩國의 所有 二枝線은 寬城子에셔 新設하기로 相約이라第八條 滿洲의 枝線은 兩國間의 商業的運用을 保障 目的으로 何等支障이업시 作業기를 同意이라第九條 俄國은 樺太島의 南部北緯五十度지와 及其此에 附屬 島嶼를 讓與되 宗谷韃靼灣의 自由航行權을 確保이라第十條 [本條 樺太島北部에 關 俄國臣民의 地步를 詳記] 同地에 俄國移民을 自由로 하며 且國籍을 變更치 아니고 存續 權利를 有 此에 對야 日本政府 同國의 讓步 地域에 退去을 俄國移民에 强行하 權利가 有이라第十一條 俄國은 日本海內의 俄國海面오곳쓰구 海와 白令海의 漁業權을 日本에 讓與하 協約을 日本과 製作기로 相約이라第十二條 兩締約國은 戰爭前 兩政府間에 存立 通商條約을 微細 處지라도 變改치 아니하고 最惠國條欵을 附하야 그로 復活케 기로 約定이라第十三條 日俄兩國은 捕虜의 實費를 支撥 外에 捕虜를 交換기로 互相約定 此費用의 要求 英佛兩國語로 이라第十四條 條約은 英佛兩國語로 記하되 佛譯文은 俄國의 正文이오 英譯文은 日本의 正文으로 고 若異議가 起 境遇에 佛譯文으로 最後의 證據를 爲이라第十五條 本條約의 批准은 調印後 五十日以內에 日俄兩國主權者에 依야 行이라佛國及米國의 兩大使舘은 日俄兩國의 仲介者로 定하야 批准를 電報로 通知이라追加條項別項條件外에 妥當 追加條項 二個條가 有니第一條 日俄兩軍의 滿洲撤退 條約調印日로브터 十八個月內에 完了되 軍隊의 撤退 第一線으로 始 十八個月後에 兩國이 鉄道守備로 一基路米突에 十五人의 兵士를 置이라第二條 樺太島에 日俄兩國이 領有 部分의 限定은 特殊 境界設置委員에 依하야 確然標指이라,기사; 사회,1542
